COD_ETU;Note : TLBC3104;Résultat : TLBC3104;Session : TLBC3104;Année : TLBC3104;Note : TLBC3204;Résultat : TLBC3204;Session : TLBC3204;Année : TLBC3204;Note : TLBC3304;Résultat : TLBC3304;Session : TLBC3304;Année : TLBC3304;Note : TLBC3404;Résultat : TLBC3404;Session : TLBC3404;Année : TLBC3404;Note : TLBC3504;Résultat : TLBC3504;Session : TLBC3504;Année : TLBC3504;Note : TLBC3604;Résultat : TLBC3604;Session : TLBC3604;Année : TLBC3604;Note : TLBC3004;Résultat : TLBC3004;Session : TLBC3004;Année : TLBC3004;Note : TLBC4104;Résultat : TLBC4104;Session : TLBC4104;Année : TLBC4104;Note : TLBC4204;Résultat : TLBC4204;Session : TLBC4204;Année : TLBC4204;Note : TLBC4304;Résultat : TLBC4304;Session : TLBC4304;Année : TLBC4304;Note : TLBC4404;Résultat : TLBC4404;Session : TLBC4404;Année : TLBC4404;Note : TLBC4504;Résultat : TLBC4504;Session : TLBC4504;Année : TLBC4504;Note : TLBC4604;Résultat : TLBC4604;Session : TLBC4604;Année : TLBC4604;Note : TLBC4004;Résultat : TLBC4004;Session : TLBC4004;Année : TLBC4004
20008869;10;V;2;2021;10;V;2;2021;10.85;V;1;2021;15.5;V;1;2021;10;V;1;2021;10;V;2;2021;11 058;V;2;2021;18;V;1;2021;8.02;AC;2;2021;10;V;2;2021;8.75;AC;2;2021;12.5;V;1;2021;12;V;1;2021;11 545;V;2;2021
20009155;7.5;NV;2;2021;;;;;10;V;2;2021;7.75;NV;2;2021;;;;;10.5;V;1;2021;;;1;2021;7;NV;2;2021;6.4;NV;2;2021;6.3;NV;2;2021;8;NV;2;2021;10;V;1;2021;10.85;V;1;2021;8 092;NV;2;2021
20009179;;;;;;;;;6.05;NV;2;2021;1.5;NV;2;2021;;;;;;;;;;;1;2021;10;V;1;2021;7.83;NV;2;2021;10 815;V;1;2021;10;V;1;2021;8;NV;2;2021;10;V;2;2021;9 441;NV;2;2021
20009193;10;V;2;2021;13;V;1;2021;10.2;V;1;2021;12.25;V;1;2021;10.5;V;1;2021;17.5;V;1;2021;12 242;V;2;2021;15;V;1;2021;10;V;2;2021;11.8;V;1;2021;12;V;1;2021;10;V;2;2021;13.85;V;1;2021;12 108;V;2;2021
20009202;10;V;2;2021;10;V;2;2021;10;V;2;2021;12;V;1;2021;10;V;1;2021;10;V;2;2021;10 333;V;2;2021;10;V;2;2021;4.67;NV;2;2021;10;V;2;2021;6;NV;2;2021;10;V;2;2021;16;V;1;2021;9 445;NV;2;2021
20009211;14 375;V;1;2021;13.78;V;1;2021;12;V;1;2021;15;V;1;2021;10;V;1;2021;16.5;V;1;2021;13 609;V;1;2021;18;V;1;2021;14;V;1;2021;18.5;V;1;2021;13;V;1;2021;13.75;V;1;2021;15;V;1;2021;15 375;V;1;2021
20009214;10;V;2;2021;10;V;2;2021;12.8;V;1;2021;19.5;V;1;2021;15;V;1;2021;15;V;1;2021;13 717;V;2;2021;17;V;1;2021;9.31;AC;2;2021;13;V;1;2021;12;V;1;2021;10;V;1;2021;14.5;V;1;2021;12 635;V;2;2021
20009218;11.75;V;1;2021;10;V;2;2021;12.6;V;1;2021;16;V;1;2021;7.5;AC;2;2021;10;V;2;2021;11 308;V;2;2021;18;V;1;2021;11.65;V;1;2021;15;V;1;2021;17.5;V;1;2021;16;V;1;2021;18;V;1;2021;16 025;V;1;2021
20009231;10;V;2;2021;13.25;V;1;2021;13.75;V;1;2021;9.75;AC;2;2021;10;V;2;2021;14.5;V;1;2021;11 875;V;2;2021;13;V;1;2021;7.85;AC;2;2021;14;V;1;2021;14;V;1;2021;11.5;V;1;2021;15;V;1;2021;12 558;V;2;2021
20009867;;;;;;;;;2.45;NV;2;2021;.5;NV;2;2021;;;;;;;;;;;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;1;2021
20010044;10;V;1;2021;10;V;2;2021;11.8;V;1;2021;11.5;V;1;2021;10;V;1;2021;13;V;1;2021;11.05;V;2;2021;16;V;1;2021;11.9;V;1;2021;10 625;V;1;2021;13;V;1;2021;12.25;V;1;2021;15;V;1;2021;13 129;V;1;2021
20010046;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021
20010082;10;V;2;2021;10;V;2;2021;12.2;V;1;2021;10;V;2;2021;7;AC;2;2021;10;V;1;2021;9 867;AC;2;2021;15;V;1;2021;12.15;V;1;2021;14.75;V;1;2021;11.5;V;1;2021;13;V;1;2021;13;V;1;2021;13 233;V;1;2021
20010087;10;V;1;2021;10;V;2;2021;11;V;1;2021;11.5;V;1;2021;15.5;V;1;2021;19.5;V;1;2021;12 917;V;2;2021;18;V;1;2021;10;V;2;2021;12 875;V;1;2021;14;V;1;2021;12;V;1;2021;11;V;1;2021;12 979;V;2;2021
20010111;;;;;;;;;10.3;V;1;2021;1.5;NV;2;2021;;;;;;;;;;;1;2021;;;;;6 375;NV;2;2021;;;;;;;;;;;;;10.5;V;1;2021;;;1;2021
20010299;;;;;;;;;5.8;NV;2;2021;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;;;;;;;;;;;;;;;;;13.25;V;1;2021;;;1;2021
20010318;;;;;;;;;8.45;NV;2;2021;1;NV;2;2021;;;;;;;;;;;1;2021;10;V;1;2021;6 875;NV;2;2021;11 375;V;1;2021;8.25;NV;2;2021;15;V;1;2021;12;V;1;2021;10 583;NV;2;2021
20010319;10;V;2;2021;12;V;1;2021;10.9;V;1;2021;14.25;V;1;2021;12;V;1;2021;14;V;1;2021;12 192;V;2;2021;19;V;1;2021;10.8;V;1;2021;10.5;V;1;2021;9.25;AC;2;2021;12.5;V;1;2021;11.5;V;1;2021;12 258;V;2;2021
20010322;10;V;2;2021;10;V;2;2021;10.15;V;1;2021;10.5;V;1;2021;4;NV;2;2021;7.5;NV;2;2021;8 692;NV;2;2021;15;V;1;2021;8.9;AC;2;2021;8;AC;2;2021;10;V;2;2021;10;V;2;2021;10;V;2;2021;10 317;V;2;2021
20010330;9;AC;2;2021;10;V;2;2021;8 675;AC;2;2021;10.5;V;1;2021;7;AC;2;2021;10.5;V;1;2021;9 279;AC;2;2021;14;V;1;2021;10;V;2;2021;12 875;V;1;2021;8;AC;2;2021;14.5;V;1;2021;13;V;1;2021;12 063;V;2;2021
20010355;;;;;;;;;;;;;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021
20010547;;;;;;;;;;;;;7.75;NV;2;2021;;;;;;;;;;;1;2021;;;;;5.95;NV;2;2021;;;;;;;;;;;;;11.5;V;1;2021;;;1;2021
20010635;10;V;1;2021;2.05;NV;2;2021;10;V;2;2021;14;V;1;2021;;;;;;;;;;;1;2021;;;;;11.45;V;1;2021;;;;;;;;;15;V;1;2021;13;V;1;2021;;;1;2021
20010738;8;NV;2;2021;10;V;2;2021;5.7;NV;2;2021;6.75;NV;2;2021;13;V;1;2021;15;V;1;2021;9 742;NV;2;2021;;;;;6.49;NV;2;2021;11.25;V;1;2021;;;;;8;NV;2;2021;;;;;;;1;2021
20010844;10;V;2;2021;10;V;2;2021;11.25;V;1;2021;11.5;V;1;2021;7;AC;2;2021;10;V;1;2021;9 958;AC;2;2021;17;V;1;2021;10.2;V;1;2021;14 625;V;1;2021;13;V;1;2021;14.5;V;1;2021;12;V;1;2021;13 554;V;1;2021
20010928;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021
20010986;13.75;V;1;2021;10;V;2;2021;11 075;V;1;2021;16.5;V;1;2021;;;;;;;;;;;1;2021;17;V;1;2021;10.4;V;1;2021;10;V;2;2021;10.5;V;1;2021;17;V;1;2021;17;V;1;2021;13.65;V;2;2021
20011032;;;;;;;;;7;NV;2;2021;0;NRA;1;2021;;;;;2;NV;2;2021;;;1;2021;;;;;6.35;NV;2;2021;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;1;2021
20011041;;;;;;;;;4.6;NV;2;2021;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;8.1;NV;2;2021;;;;;;;;;;;;;11;V;1;2021;;;1;2021
20011052;;;;;13.2;V;1;2021;10;V;2;2021;14;V;1;2021;;;;;17;V;1;2021;;;1;2021;12;V;1;2021;11.35;V;1;2021;17;V;1;2021;13;V;1;2021;17.75;V;1;2021;13;V;1;2021;14 017;V;1;2021
20011076;12;V;1;2021;6.08;NV;2;2021;15.75;V;1;2021;7;NV;2;2021;3;NV;2;2021;3;NV;2;2021;7 805;NV;2;2021;8;NV;2;2021;10.1;V;1;2021;2;NV;2;2021;5;NV;2;2021;12.5;V;1;2021;16;V;1;2021;8 933;NV;2;2021
20011080;10;V;2;2021;11 938;V;1;2021;13;V;1;2021;15;V;1;2021;10;V;2;2021;10;V;2;2021;11 656;V;2;2021;16;V;1;2021;13;V;1;2021;12.25;V;1;2021;11.5;V;1;2021;13;V;1;2021;16;V;1;2021;13 625;V;1;2021
20011406;0;NRA;1;2021;.8;NV;2;2021;.625;NV;2;2021;3.5;NV;2;2021;0;NRA;1;2021;10;V;2;2021;2 488;NV;2;2021;11;V;1;2021;7.09;NV;2;2021;;;;;;;;;;;;;10;V;1;2021;;;1;2021
20011498;;;;;3.6;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;1;2021
20011500;15;V;1;2021;15.6;V;1;2021;14.55;V;1;2021;17.5;V;1;2021;15;V;1;2021;17.5;V;1;2021;15 858;V;1;2021;18;V;1;2021;13 325;V;1;2021;19.25;V;1;2021;15.5;V;1;2021;17.5;V;1;2021;15;V;1;2021;16 429;V;1;2021
20011502;7.5;NV;2;2021;10;V;2;2021;9.1;NV;2;2021;6.25;NV;2;2021;3;NV;2;2021;7.5;NV;2;2021;7 225;NV;2;2021;10;V;1;2021;7.19;NV;2;2021;9;NV;2;2021;9.5;NV;2;2021;5;NV;2;2021;12.85;V;1;2021;8 923;NV;2;2021
20011513;10;V;2;2021;10;V;2;2021;11.25;V;1;2021;9.5;NV;2;2021;1;NV;2;2021;10;V;2;2021;8 625;NV;2;2021;13;V;1;2021;10;V;2;2021;11;V;1;2021;10;V;1;2021;14.5;V;1;2021;18;V;1;2021;12.75;V;2;2021
20011514;10;V;2;2021;;;;;;;;;12;V;1;2021;;;;;;;;;;;1;2021;;;;;;;;;;;;;10;V;1;2021;;;;;14;V;1;2021;;;1;2021
20011516;;;;;;;;;7.05;NV;2;2021;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;6.5;NV;2;2021;;;;;;;;;;;;;11;V;1;2021;;;1;2021
20011517;8;NV;2;2021;;;;;5.55;NV;2;2021;1.5;NV;2;2021;;;;;;;;;;;1;2021;16;V;1;2021;6 475;NV;2;2021;11 875;V;1;2021;11.5;V;1;2021;10.75;V;1;2021;12;V;1;2021;11 433;NV;2;2021
20011554;11 625;V;1;2021;10 125;V;1;2021;12 675;V;1;2021;13.25;V;1;2021;7;AC;2;2021;14;V;1;2021;11 446;V;2;2021;10;V;2;2021;10;V;2;2021;10;V;1;2021;11.5;V;1;2021;8;AC;2;2021;13.85;V;1;2021;10 558;V;2;2021
20011795;10;V;2;2021;10;V;2;2021;7.05;AC;2;2021;7;AC;2;2021;10;V;1;2021;10;V;1;2021;9 008;AC;2;2021;12;V;1;2021;8.08;AC;2;2021;10;V;2;2021;10.5;V;1;2021;10;V;2;2021;10;V;2;2021;10 097;V;2;2021
20011798;10;V;2;2021;10;V;2;2021;11.05;V;1;2021;10.25;V;1;2021;3;NV;2;2021;8;NV;2;2021;8 717;NV;2;2021;18;V;1;2021;10;V;2;2021;10 125;V;1;2021;10.5;V;1;2021;8;AC;2;2021;11;V;1;2021;11 271;V;2;2021
20011799;9.5;NV;2;2021;;;;;10;V;2;2021;6.75;NV;2;2021;;;;;;;;;;;1;2021;11;V;1;2021;5 575;NV;2;2021;7.75;NV;2;2021;0;NRA;1;2021;10;V;2;2021;14.5;V;1;2021;8 138;NV;2;2021
20011800;10;V;2;2021;10.25;V;1;2021;11.1;V;1;2021;17;V;1;2021;13;V;1;2021;19;V;1;2021;13 392;V;2;2021;18;V;1;2021;10;V;2;2021;17;V;1;2021;12;V;1;2021;12;V;1;2021;12.85;V;1;2021;13 642;V;2;2021
20011802;;;;;;;;;6.2;NV;2;2021;6;NV;2;2021;;;;;;;;;;;1;2021;;;;;5.2;NV;2;2021;;;;;7;NV;2;2021;;;;;15;V;1;2021;;;1;2021
20011804;10;V;2;2021;10;V;2;2021;10;V;2;2021;5.5;NV;2;2021;1;NV;2;2021;10;V;2;2021;7.75;NV;2;2021;16;V;1;2021;7;AC;2;2021;10;V;1;2021;12;V;1;2021;10;V;2;2021;13.5;V;1;2021;11 417;V;2;2021
20011829;2 915;NV;2;2021;;;;;5;NV;2;2021;.75;NV;2;2021;;;;;;;;;;;1;2021;;;;;5.7;NV;2;2021;;;;;8.5;NV;2;2021;;;;;8;NV;2;2021;;;1;2021
20011835;10;V;2;2021;10;V;2;2021;8.25;AC;2;2021;9;AC;2;2021;7;AC;2;2021;16.5;V;1;2021;10 125;V;2;2021;18;V;1;2021;10;V;2;2021;10;V;1;2021;11.5;V;1;2021;10;V;1;2021;13;V;1;2021;12 083;V;2;2021
20011837;10;V;2;2021;10.7;V;1;2021;12 175;V;1;2021;10;V;1;2021;7;AC;2;2021;18;V;1;2021;11 313;V;2;2021;17;V;1;2021;11.7;V;1;2021;10;V;2;2021;14;V;1;2021;16.5;V;1;2021;13;V;1;2021;13.7;V;2;2021
20011908;12 625;V;1;2021;12.03;V;1;2021;16.2;V;1;2021;14.5;V;1;2021;12;V;1;2021;19.5;V;1;2021;14 476;V;1;2021;18;V;1;2021;10 025;V;1;2021;16 375;V;1;2021;12;V;1;2021;12.5;V;1;2021;17;V;1;2021;14 317;V;1;2021
20011910;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021
20011913;5;NV;2;2021;;;;;7;NV;2;2021;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;5.7;NV;2;2021;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;1;2021
20011915;8;AC;2;2021;10 688;V;1;2021;8.35;AC;2;2021;12;V;1;2021;10;V;1;2021;17.5;V;1;2021;11.09;V;2;2021;17;V;1;2021;7.14;AC;2;2021;12 125;V;1;2021;10;V;2;2021;10;V;2;2021;11.5;V;1;2021;11 294;V;2;2021
20011916;10 875;V;1;2021;10;V;2;2021;12.95;V;1;2021;9.25;NV;2;2021;1;NV;2;2021;10;V;1;2021;9 013;NV;2;2021;16;V;1;2021;8.72;AC;2;2021;10;V;2;2021;11;V;1;2021;10;V;2;2021;12;V;1;2021;11 287;V;2;2021
20011917;12.75;V;1;2021;10.75;V;1;2021;12.3;V;1;2021;14;V;1;2021;7.5;AC;2;2021;11;V;1;2021;11 383;V;2;2021;13;V;1;2021;11.35;V;1;2021;10;V;2;2021;10;V;1;2021;8;AC;2;2021;14.85;V;1;2021;11.2;V;2;2021
20011918;13.5;V;1;2021;14.75;V;1;2021;15.25;V;1;2021;18;V;1;2021;17.5;V;1;2021;19.5;V;1;2021;16 417;V;1;2021;18;V;1;2021;14 325;V;1;2021;18.75;V;1;2021;17;V;1;2021;16.5;V;1;2021;15;V;1;2021;16 596;V;1;2021
20011919;10;V;2;2021;10;V;2;2021;13 575;V;1;2021;10.5;V;1;2021;16;V;1;2021;12;V;1;2021;12 013;V;2;2021;13;V;1;2021;8.75;AC;2;2021;18 375;V;1;2021;12;V;1;2021;15.5;V;1;2021;13;V;1;2021;13 438;V;2;2021
20011920;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;1;2021
20012001;14.75;V;1;2021;10;V;2;2021;12.4;V;1;2021;14;V;1;2021;10;V;1;2021;16;V;1;2021;12 858;V;2;2021;17;V;1;2021;11.7;V;1;2021;17.25;V;1;2021;14;V;1;2021;18;V;1;2021;15;V;1;2021;15 492;V;1;2021
20012003;8.5;NV;2;2021;10;V;2;2021;10;V;2;2021;10;V;2;2021;4;NV;2;2021;12.5;V;1;2021;9 167;NV;2;2021;11;V;1;2021;8.71;AC;2;2021;7.6;AC;2;2021;9.5;AC;2;2021;10;V;2;2021;15.75;V;1;2021;10 427;V;2;2021
20013603;;;;;;;;;0;NRA;1;2021;;;;;;;;;;;;;;;1;2021;;;;;0;NRA;1;2021;;;;;;;;;;;;;;;;;;;1;2021
21013933;10;V;2;2021;5;NV;2;2021;12.35;V;1;2021;4.25;NV;2;2021;4;NV;2;2021;8.5;NV;2;2021;7.35;NV;2;2021;11;V;1;2021;10;V;2;2021;;;;;0;NRA;1;2021;15.15;V;1;2021;11;V;1;2021;;;1;2021
