COD_ETU;Note : TLMP1104;Résultat : TLMP1104;Session : TLMP1104;Année : TLMP1104;Note : TLMP1204;Résultat : TLMP1204;Session : TLMP1204;Année : TLMP1204;Note : TLMP1304;Résultat : TLMP1304;Session : TLMP1304;Année : TLMP1304;Note : TLMP1404;Résultat : TLMP1404;Session : TLMP1404;Année : TLMP1404;Note : TLMP1504;Résultat : TLMP1504;Session : TLMP1504;Année : TLMP1504;Note : TLMP1604;Résultat : TLMP1604;Session : TLMP1604;Année : TLMP1604;Note : TLMP1004;Résultat : TLMP1004;Session : TLMP1004;Année : TLMP1004;Note : TLMP2104;Résultat : TLMP2104;Session : TLMP2104;Année : TLMP2104;Note : TLMP2204;Résultat : TLMP2204;Session : TLMP2204;Année : TLMP2204;Note : TLMP2304;Résultat : TLMP2304;Session : TLMP2304;Année : TLMP2304;Note : TLMP2404;Résultat : TLMP2404;Session : TLMP2404;Année : TLMP2404;Note : TLMP2504;Résultat : TLMP2504;Session : TLMP2504;Année : TLMP2504;Note : TLMP2604;Résultat : TLMP2604;Session : TLMP2604;Année : TLMP2604;Note : TLMP2004;Résultat : TLMP2004;Session : TLMP2004;Année : TLMP2004
19009383;11;V;1;2020;0;NRA;1;2021;10;V;2;2020;0;NRA;1;2021;12 875;V;1;2019;11;V;1;2019;7 479;NV;2;2021;12;V;1;2019;14;V;1;2019;10;V;1;2019;14.4;V;1;2019;16;V;1;2019;12;V;1;2019;13 067;V;1;2019
19009529;10;V;2;2021;10;V;2;2021;10;V;2;2021;0;NRA;1;2021;10;V;1;2020;16;V;1;2020;9 333;NV;2;2021;3;NV;2;2021;5;NV;2;2021;7;NV;2;2021;5;NV;2;2021;2.33;NV;2;2021;10;V;1;2020;5 388;NV;2;2021
19009557;10;V;1;2021;10;V;2;2021;7;NV;2;2021;0;NRA;1;2021;10.5;V;1;2019;12;V;1;2021;8.25;NV;2;2021;6;NV;2;2021;8;NV;2;2021;5.5;NV;2;2021;3.5;NV;2;2021;4.67;NV;2;2021;10;V;1;2021;6 278;NV;2;2021
19009636;10;V;2;2021;11;V;1;2020;4;NV;2;2021;10;V;2;2020;10;V;1;2021;10;V;2;2020;9 167;NV;2;2021;10;V;2;2019;3.6;NV;2;2021;10;V;2;2019;6;NV;2;2021;14;V;1;2019;10;VAR;2;2020;8 933;NV;2;2021
19009678;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;14;V;1;2020;10.5;V;1;2019;4 083;NV;2;2021;10;VAR;2;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;1 667;NV;2;2021
19009927;10;V;2;2019;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2019;10;V;2;2019;10;V;2;2019;6 667;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19010076;13;V;1;2020;10.2;V;1;2020;10;V;1;2020;7.5;AC;2;2020;16;V;1;2020;12;V;1;2019;11.45;V;2;2020;10;VAR;2;2021;6.2;NV;2;2021;3;NV;2;2021;10;VAR;2;2021;10.33;V;1;2020;15;V;1;2020;9 088;NV;2;2021
19010183;10;V;1;2021;10;V;2;2021;10;V;2;2021;10;V;1;2021;10;V;1;2021;14.5;V;1;2021;10.75;V;2;2021;10;VAR;2;2021;7;AC;2;2021;7;AC;2;2021;18;V;1;2021;10.33;V;1;2021;15;V;1;2021;11 222;V;2;2021
19010265;10;V;2;2020;10;V;2;2019;1;NV;2;2021;3.5;NV;2;2021;10.5;V;1;2020;11.75;V;1;2019;7 792;NV;2;2021;10;V;2;2019;8.6;AC;2;2019;10;V;2;2019;9.7;AC;2;2019;12;V;1;2019;15;V;1;2019;10 883;V;2;2019
19010483;7;NV;2;2021;10;V;2;2020;1;NV;2;2021;2.5;NV;2;2021;10;V;2;2020;14.75;V;1;2019;7 542;NV;2;2021;10;V;1;2019;8;AC;2;2019;14;V;1;2019;10.5;V;1;2019;8;AC;2;2019;13.5;V;1;2019;10 667;V;2;2019
19010548;10;V;1;2020;10;V;2;2021;10;V;2;2020;8.75;AC;2;2021;10.25;V;1;2019;11;V;1;2019;10;V;2;2021;10;V;1;2019;12;V;1;2019;15;V;1;2019;11;V;1;2019;14;V;1;2019;14;V;1;2019;12 667;V;1;2019
19010775;13;V;1;2020;10;V;2;2020;7;AC;2;2020;8.75;AC;2;2020;12.5;V;1;2020;10;V;2;2020;10 208;V;2;2020;0;NRA;1;2021;.4;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2020;1 733;NV;2;2021
19010816;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2019;1 667;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2019;2;NV;2;2021
19010827;11;V;1;2020;10;V;2;2021;3.5;NV;2;2021;8.25;NV;2;2021;10;V;2;2020;14;V;1;2021;9 458;NV;2;2021;10;V;1;2019;0;NRA;1;2021;14;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;15;V;1;2020;6.5;NV;2;2021
19010841;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;10;VAR;2;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;1 667;NV;2;2021
19010880;10;V;1;2019;10.6;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10.5;V;1;2019;5 183;NV;2;2021;10;V;2;2019;14;V;1;2019;10;V;1;2019;18.5;V;1;2019;14;V;1;2019;10;V;1;2019;12.75;V;2;2019
19010934;0;NRA;1;2021;10;V;2;2020;0;NRA;1;2021;0;NRA;1;2021;13;V;1;2020;11;V;1;2019;5 667;NV;2;2021;15;V;1;2019;10;V;2;2019;12;V;1;2019;15.3;V;1;2019;18;V;1;2019;10;V;2;2019;13 383;V;2;2019
19010967;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;0;NRA;1;2021;1 667;NV;2;2021;18;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;3;NV;2;2021
19010968;7;AC;2;2021;10.6;V;1;2019;10;V;2;2020;10;V;2;2021;10;V;2;2020;13;V;1;2020;10.1;V;2;2021;8;AC;2;2019;7;AC;2;2019;11;V;1;2019;15.8;V;1;2019;18;V;1;2019;10;V;1;2019;11 633;V;2;2019
20000013;11;V;1;2020;8;AC;2;2020;11.5;V;1;2020;10;V;2;2020;13;V;1;2020;14;V;1;2020;11.25;V;2;2020;10;VAR;2;2020;10.5;V;1;2020;4.25;NV;2;2021;6;NV;2;2021;13.97;V;1;2020;17;V;1;2020;10 287;NV;2;2021
20000047;10;V;1;2020;14.2;V;1;2020;10;V;2;2020;11.5;V;1;2020;14.5;V;1;2020;14;V;1;2020;12 367;V;2;2020;10;VAR;2;2020;8.9;AC;2;2021;10;VAR;2;2020;10;VAR;2;2021;10;VAR;2;2020;14;V;1;2020;10 483;V;2;2021
20000091;7.5;AC;2;2021;14.5;V;1;2021;10;V;2;2020;17;V;1;2021;12.5;V;1;2020;11;V;1;2020;12 083;V;2;2021;10.5;V;1;2020;8;AC;2;2020;13;V;1;2020;17;V;1;2020;13.67;V;1;2020;18;V;1;2020;13 362;V;2;2020
20000095;11;V;1;2021;10;V;1;2020;8;AC;2;2021;10;V;2;2020;10;V;2;2020;14;V;1;2020;10.5;V;2;2021;11 875;V;1;2021;16;V;1;2021;10;VAR;2;2020;8;AC;2;2021;10;VAR;2;2020;17;V;1;2020;12 146;V;2;2021
20000105;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;14;V;1;2020;4;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20000140;10;V;2;2021;10.5;V;1;2021;7.5;AC;2;2021;12.5;V;1;2021;8;AC;2;2021;16;V;1;2021;10.75;V;2;2021;14 625;V;1;2021;15.5;V;1;2021;14;V;1;2021;14;V;1;2021;10;VAR;2;2021;16;V;1;2021;14 021;V;2;2021
20000188;10;V;2;2020;8;AC;2;2021;10;V;2;2021;7;AC;2;2021;10;V;2;2020;15;V;1;2020;10;V;2;2021;14.75;V;1;2021;12.5;V;1;2021;10;VAR;2;2020;19.5;V;1;2021;10;V;1;2021;16;V;1;2020;13 792;V;1;2021
20000189;10;V;2;2021;10;V;2;2021;10;V;2;2020;11;V;1;2021;10.5;V;1;2020;14;V;1;2020;10 917;V;2;2021;10;VAR;2;2020;4;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2020;11;V;1;2020;5 833;NV;2;2021
20000193;10.5;V;1;2020;13.8;V;1;2020;10;V;2;2020;10;V;2;2020;10;V;1;2020;15;V;1;2020;11.55;V;2;2020;10;V;1;2021;13;V;1;2021;10;VAR;2;2020;11;V;1;2020;10;V;1;2020;14;V;1;2020;11 333;V;1;2021
20000195;7;AC;2;2021;8;AC;2;2021;10;V;2;2020;10;V;2;2020;13.5;V;1;2020;16;V;1;2020;10.75;V;2;2021;10.25;V;1;2021;13;V;1;2020;7;AC;2;2021;14.5;V;1;2021;16;V;1;2021;14;V;1;2020;12 458;V;2;2021
20000196;13.5;V;1;2020;0;NRA;1;2021;10;V;1;2020;10;V;2;2020;14.5;V;1;2020;0;NRA;1;2021;8;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;19;V;1;2020;3 167;NV;2;2021
20000220;13;V;1;2021;13.4;V;1;2020;10;V;2;2020;10;V;1;2020;13.5;V;1;2020;16;V;1;2020;12.65;V;1;2021;14.5;V;1;2020;10;VAR;2;2020;10;VAR;2;2020;7;AC;2;2020;10.17;V;1;2020;16;V;1;2020;11 278;V;2;2020
20000230;10;V;2;2020;10;V;1;2020;11.5;V;1;2020;13;V;1;2020;12;V;1;2020;16;V;1;2020;12 083;V;2;2020;10;V;1;2021;9;AC;2;2021;10;VAR;2;2021;10;VAR;2;2021;10;VAR;2;2020;12;V;1;2020;10 167;V;2;2021
20000231;7;AC;2;2020;10.6;V;1;2020;10;V;1;2020;10;V;2;2020;11;V;1;2020;14;V;1;2020;10 433;V;2;2020;10;VAR;2;2020;10.7;V;1;2021;10;VAR;2;2020;12;V;1;2020;13;V;1;2020;16;V;1;2020;11.95;V;1;2021
20000252;9;AC;2;2021;10;V;1;2021;10;V;2;2020;10;V;1;2021;10;V;2;2020;11;V;1;2020;10;V;2;2021;7;AC;2;2021;10.04;V;1;2021;10;V;1;2021;12;V;1;2021;10;V;1;2020;12;V;1;2020;10 173;V;2;2021
20000258;7;AC;2;2021;10;V;2;2021;10;V;2;2020;13;V;1;2020;10.5;V;1;2020;13;V;1;2020;10 583;V;2;2021;10;VAR;2;2021;10;V;1;2021;10;VAR;2;2020;8;AC;2;2021;11;V;1;2020;12;V;1;2020;10 167;V;2;2021
20000259;11;V;1;2021;10;V;2;2020;11;V;1;2020;8.5;AC;2;2021;11.5;V;1;2020;14;V;1;2020;11;V;2;2021;10;V;1;2020;8.5;NV;2;2021;6.5;NV;2;2021;10;VAR;2;2021;10 325;V;1;2020;10;V;1;2021;9 221;NV;2;2021
20000267;7;NV;2;2021;6;NV;2;2021;10;V;2;2020;6;NV;2;2021;10;V;1;2020;15;V;1;2020;9;NV;2;2021;7;NV;2;2021;4;NV;2;2021;10;VAR;2;2020;1;NV;2;2021;4.38;NV;2;2021;13;V;1;2020;6 563;NV;2;2021
20000278;10;V;2;2020;10;V;1;2021;10;V;1;2021;5;NV;2;2021;10;V;2;2020;10;V;1;2020;9 167;NV;2;2021;10;VAR;2;2020;10;VAR;2;2021;8;AC;2;2021;12;V;1;2021;10;V;1;2020;12;V;1;2020;10 333;V;2;2021
20000290;0;NRA;1;2021;10;V;2;2020;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;17;V;1;2020;6 167;NV;2;2021;10;VAR;2;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10.32;V;1;2020;16;V;1;2020;6 053;NV;2;2021
20000291;13.5;V;1;2020;10;V;2;2020;10.5;V;1;2020;18;V;1;2020;17;V;1;2020;12;V;1;2020;13.5;V;2;2020;12;V;1;2020;10;VAR;2;2020;11.5;V;1;2021;15;V;1;2021;10;VAR;2;2020;10;VAR;2;2020;11 417;V;1;2021
20000299;7;NV;2;2021;10;V;1;2021;10;V;2;2020;10;V;2;2020;10;V;2;2020;11;V;1;2020;9 667;NV;2;2021;10;VAR;2;2021;7.1;NV;2;2021;7;NV;2;2021;10;V;1;2021;8;NV;2;2021;11;V;1;2020;8.85;NV;2;2021
20000302;7.5;AC;2;2020;10;V;1;2020;10;V;2;2020;8.5;AC;2;2020;10.5;V;1;2020;14;V;1;2020;10 083;V;2;2020;11.25;V;1;2021;10;V;1;2021;10;V;1;2021;18;V;1;2021;11 875;V;1;2021;14;V;1;2020;12 521;V;1;2021
20000303;10;V;1;2020;10.2;V;1;2020;10;V;2;2020;10;V;2;2020;15;V;1;2020;15;V;1;2020;11.7;V;2;2020;10;VAR;2;2020;7.1;AC;2;2021;8.5;AC;2;2021;10;VAR;2;2021;10;VAR;2;2020;16;V;1;2020;10 267;V;2;2021
20000887;7;AC;2;2021;14.5;V;1;2020;10;V;2;2020;11;V;1;2021;12;V;1;2020;13;V;1;2020;11.25;V;2;2021;10;VAR;2;2020;7;AC;2;2020;12;V;1;2020;15;V;1;2020;16;V;1;2020;17;V;1;2020;12 833;V;2;2020
20000898;10;V;2;2021;5.5;NV;2;2021;7;NV;2;2021;10;V;2;2020;10.5;V;1;2020;17;V;1;2020;10;NV;2;2021;10;V;1;2020;6;NV;2;2021;.5;NV;2;2021;13;V;1;2021;10;VAR;2;2021;13;V;1;2020;8.75;NV;2;2021
20000901;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;10;V;2;2020;12.5;V;1;2020;0;NRA;1;2021;5 417;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;VAR;2;2020;13;V;1;2020;3 833;NV;2;2021
20000908;11.5;V;1;2020;10.2;V;1;2020;10;V;2;2020;11.5;V;1;2020;14.5;V;1;2020;14;V;1;2020;11.95;V;2;2020;14 875;V;1;2021;13;V;1;2021;15;V;1;2021;15;V;1;2021;11;V;1;2020;17;V;1;2020;14 313;V;1;2021
20000911;7;AC;2;2021;10;V;2;2021;10;V;2;2020;10.75;V;1;2021;10;V;2;2020;13;V;1;2020;10 125;V;2;2021;7;AC;2;2020;15.5;V;1;2020;10;VAR;2;2020;15;V;1;2020;10 002;V;1;2020;10;V;1;2020;11.25;V;2;2020
20000914;7;NV;2;2021;1;NV;2;2021;10.5;V;1;2021;1.75;NV;2;2021;16.5;V;1;2021;15;V;1;2021;8 625;NV;2;2021;7;NV;2;2021;8;NV;2;2021;0;NV;2;2021;5;NV;2;2021;6.33;NV;2;2021;11;V;1;2021;6 222;NV;2;2021
20000915;7;AC;2;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;15;V;1;2020;14;V;1;2020;11;V;2;2020;10;VAR;2;2020;12;V;1;2020;10;VAR;2;2021;9;AC;2;2021;10;VAR;2;2021;11;V;1;2020;10 333;V;2;2021
20000956;14;V;1;2020;12;V;1;2020;14;V;1;2020;12.5;V;1;2020;10.5;V;1;2020;10;V;2;2020;12 167;V;2;2020;10;V;1;2021;12;V;1;2020;11;V;1;2020;10;VAR;2;2021;11.05;V;1;2021;10;VAR;2;2020;10 675;V;2;2021
20000957;8.5;NV;2;2021;10;V;2;2020;10;V;2;2020;10;V;2;2021;10;V;1;2020;10;V;2;2020;9.75;NV;2;2021;10;VAR;2;2021;5;NV;2;2021;5;NV;2;2021;7;NV;2;2021;10;VAR;2;2021;0;NRA;1;2021;6 167;NV;2;2021
20000995;10;V;1;2020;10;V;1;2021;13.5;V;1;2020;10.25;V;1;2020;10;V;2;2020;12;V;1;2020;10 958;V;1;2021;13.5;V;1;2021;15.9;V;1;2021;10;VAR;2;2020;10;VAR;2;2020;10;V;1;2020;15;V;1;2020;12.4;V;1;2021
20001040;0;NRA;1;2021;10;V;2;2020;14.5;V;1;2020;11.75;V;1;2020;11.5;V;1;2020;15;V;1;2020;10 458;NV;2;2021;10;V;1;2020;0;NRA;1;2021;10;VAR;2;2020;0;NRA;1;2021;0;NRA;1;2021;10;VAR;2;2020;5;NV;2;2021
20001043;8.5;AC;2;2021;12.5;V;1;2021;10;V;2;2020;8;AC;2;2021;14.5;V;1;2020;14;V;1;2020;11.25;V;2;2021;7;NV;2;2021;5;NV;2;2021;2;NV;2;2021;8;NV;2;2021;11.15;V;1;2021;12;V;1;2020;7 525;NV;2;2021
20001161;11;V;1;2021;10;V;2;2021;12.5;V;1;2021;10;V;2;2020;12;V;1;2020;14;V;1;2020;11 583;V;2;2021;11.5;V;1;2021;12;V;1;2021;9;AC;2;2021;14;V;1;2020;14.85;V;1;2021;15;V;1;2020;12 725;V;2;2021
20001205;10;V;2;2020;10;V;1;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;16;V;1;2020;11;V;2;2020;10;V;1;2020;4;NV;2;2021;10;VAR;2;2020;10;VAR;2;2021;10;VAR;2;2020;13;V;1;2020;9.5;NV;2;2021
20001214;11.5;V;1;2020;10.5;V;1;2021;10;V;2;2020;10;V;2;2020;16.5;V;1;2020;10;V;1;2020;11 417;V;1;2021;10;VAR;2;2021;10;VAR;2;2021;10;VAR;2;2020;10;V;1;2020;10;V;1;2020;10;V;1;2020;10;V;2;2021
20001219;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2021;2;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20001256;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;11.5;V;1;2020;0;NRA;1;2021;1 917;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20001304;9;AC;2;2021;10;V;1;2020;10;V;2;2020;13;V;1;2021;11;V;1;2020;14;V;1;2020;11 167;V;2;2021;11.5;V;1;2020;10;V;1;2020;10;VAR;2;2020;7;AC;2;2020;10 063;V;1;2020;17;V;1;2020;10 927;V;2;2020
20001378;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;16;V;1;2020;2 667;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;14;V;1;2020;2 333;NV;2;2021
20001390;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2020;10;V;1;2020;3 333;NV;2;2021;0;NRA;1;2021;1;NV;2;2021;.25;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2020;2 208;NV;2;2021
20001393;11;V;1;2020;8;AC;2;2020;10;V;2;2020;10;V;1;2020;10;V;1;2020;11;V;1;2020;10;V;2;2020;10;VAR;2;2021;2.4;NV;2;2021;10;VAR;2;2020;7.5;NV;2;2021;8.33;NV;2;2021;11;V;1;2020;8 205;NV;2;2021
20001403;13;V;1;2021;10;V;1;2020;12.5;V;1;2021;10;V;1;2021;13.75;V;1;2020;10;V;2;2020;11 542;V;1;2021;13;V;1;2020;13;V;1;2020;10;VAR;2;2020;8;AC;2;2020;10;VAR;2;2020;12;V;1;2020;11;V;2;2020
20001431;0;NRA;1;2021;2;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2020;2 167;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20001434;7;NV;2;2021;12.6;V;1;2020;11;V;1;2021;3.75;NV;2;2021;12;V;1;2020;11;V;1;2020;9 558;NV;2;2021;1;NV;2;2021;3.2;NV;2;2021;1;NV;2;2021;2;NV;2;2021;1.67;NV;2;2021;14;V;1;2020;3 812;NV;2;2021
20001436;7;AC;2;2020;10;V;1;2020;9;AC;2;2020;10;V;2;2020;10.5;V;1;2020;14;V;1;2020;10 083;V;2;2020;10;VAR;2;2021;7.1;AC;2;2021;10;VAR;2;2020;10;VAR;2;2021;10;VAR;2;2020;15;V;1;2020;10.35;V;2;2021
20001487;7.5;AC;2;2021;10;V;1;2020;10;V;1;2021;11;V;1;2021;10;V;2;2020;14;V;1;2020;10 417;V;2;2021;14 625;V;1;2021;16;V;1;2021;10;VAR;2;2021;10;VAR;2;2021;10;VAR;2;2021;13;V;1;2020;12 271;V;2;2021
20001496;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2020;10;V;2;2020;3 667;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20001626;7;AC;2;2021;11;V;1;2021;7;AC;2;2021;7;AC;2;2021;12;V;1;2021;16;V;1;2020;10;V;2;2021;10;V;1;2020;13;V;1;2020;11;V;1;2021;10;VAR;2;2021;10;VAR;2;2021;10;VAR;2;2020;10 667;V;2;2021
20001687;8;AC;2;2021;11.4;V;1;2020;11;V;1;2020;7.75;AC;2;2021;15.5;V;1;2020;11;V;1;2020;10 775;V;2;2021;10;VAR;2;2021;4;NV;2;2021;10;VAR;2;2020;10;VAR;2;2020;10;V;1;2020;10;V;1;2020;9;NV;2;2021
20001694;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;11;V;1;2020;17;V;1;2020;11;V;1;2020;8 167;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20001702;10;V;2;2021;11.5;V;1;2021;10;V;2;2020;10;V;2;2020;10;V;2;2020;14;V;1;2020;10 917;V;2;2021;10;VAR;2;2020;10.04;V;1;2021;10;VAR;2;2021;10;VAR;2;2021;11.67;V;1;2020;10;VAR;2;2020;10 285;V;2;2021
20001703;8;NV;2;2021;10;V;1;2021;10;V;1;2020;3;NV;2;2021;10;V;2;2020;14;V;1;2020;9 167;NV;2;2021;3;NV;2;2021;10;V;1;2021;4;NV;2;2021;14;V;1;2021;11 325;V;1;2021;14;V;1;2020;9 388;NV;2;2021
20001711;10;V;2;2020;7;AC;2;2020;10;V;1;2020;7.5;AC;2;2020;13;V;1;2020;14;V;1;2020;10.25;V;2;2020;10;VAR;2;2021;9;AC;2;2021;10;VAR;2;2020;10;VAR;2;2021;10;VAR;2;2020;11;V;1;2020;10;V;2;2021
20001716;10;V;2;2020;11;V;1;2020;8;AC;2;2020;10;V;1;2020;11;V;1;2020;14;V;1;2020;10 667;V;2;2020;14.25;V;1;2021;11;V;1;2021;10;VAR;2;2021;11.5;V;1;2021;10;V;1;2020;17;V;1;2020;12 292;V;2;2021
20001719;10;V;2;2021;10.5;V;1;2021;11;V;1;2021;10;V;1;2020;14;V;1;2020;12;V;1;2020;11.25;V;2;2021;10;VAR;2;2021;5;NV;2;2021;10;VAR;2;2021;7.5;NV;2;2021;10;VAR;2;2021;13;V;1;2021;9.25;NV;2;2021
20001722;0;NRA;1;2021;0;NRA;1;2021;11.5;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;1 917;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20001732;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;13.5;V;1;2020;12;V;1;2020;15;V;1;2020;8 417;NV;2;2021;0;NRA;1;2021;.5;NV;2;2021;1.5;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;18;V;1;2020;3 333;NV;2;2021
20001737;3;NV;2;2021;1;NV;2;2021;2.5;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2021;2 917;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;.25;NV;2;2021;1;NV;2;2021;10;V;1;2021;1 875;NV;2;2021
20001741;8;AC;2;2021;10;V;2;2021;10;V;2;2020;10;V;1;2021;11;V;1;2020;11;V;1;2020;10;V;2;2021;10;V;1;2021;7;NV;2;2021;3;NV;2;2021;12;V;1;2021;10;V;1;2021;10;V;1;2021;8 667;NV;2;2021
20001743;10.5;V;1;2020;14;V;1;2020;11;V;1;2020;10;V;1;2020;10;V;1;2020;14;V;1;2020;11 583;V;1;2020;10;VAR;2;2020;15;V;1;2021;10;VAR;2;2021;15;V;1;2021;10;VAR;2;2020;12;V;1;2020;12;V;2;2021
20001751;13;V;1;2021;15;V;1;2021;12;V;1;2021;11;V;1;2021;12.5;V;1;2020;11;V;1;2020;12 417;V;1;2021;12.5;V;1;2020;12;V;1;2020;10;VAR;2;2020;20;V;1;2020;12.45;V;1;2021;12;V;1;2020;13 158;V;1;2021
20001755;10;V;2;2021;13;V;1;2020;8;AC;2;2021;11.5;V;1;2020;10;V;2;2020;14;V;1;2020;11 083;V;2;2021;13 125;V;1;2021;12;V;1;2020;10;VAR;2;2021;11;V;1;2021;10.67;V;1;2020;13;V;1;2020;11 633;V;2;2021
20001759;3;NV;2;2021;1;NV;2;2021;2.5;NV;2;2021;1;NV;2;2021;11;V;1;2020;16;V;1;2020;5.75;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20001771;7;NV;2;2021;1;NV;2;2021;10;V;2;2020;3.5;NV;2;2021;14;V;1;2020;15;V;1;2021;8 417;NV;2;2021;2;NV;2;2021;3.2;NV;2;2021;10;VAR;2;2021;3;NV;2;2021;2.33;NV;2;2021;14;V;1;2020;5 755;NV;2;2021
20001834;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2020;14;V;1;2020;4 167;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20001838;10;V;2;2021;1;NV;2;2021;10.5;V;1;2021;10;V;1;2021;10;V;2;2020;12;V;1;2020;8 917;NV;2;2021;10;VAR;2;2021;10;V;1;2020;10;VAR;2;2020;10;VAR;2;2021;10;VAR;2;2020;13;V;1;2020;10.5;V;2;2021
20001858;10;V;1;2020;11.5;V;1;2021;10;V;2;2020;10.5;V;1;2020;10;V;1;2020;12;V;1;2020;10 667;V;1;2021;10;V;1;2020;13;V;1;2020;10.5;V;1;2020;15;V;1;2021;10.67;V;1;2021;10;VAR;2;2020;11 528;V;1;2021
20001888;8.5;NV;2;2021;10;V;2;2021;10;V;1;2021;3;NV;2;2021;16.5;V;1;2020;16;V;1;2020;10 667;NV;2;2021;0;NRA;1;2021;.5;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;.33;NV;2;2021;18;V;1;2020;3 138;NV;2;2021
