COD_ETU;Note : TLMP3104;Résultat : TLMP3104;Session : TLMP3104;Année : TLMP3104;Note : TLMP3204;Résultat : TLMP3204;Session : TLMP3204;Année : TLMP3204;Note : TLMP3304;Résultat : TLMP3304;Session : TLMP3304;Année : TLMP3304;Note : TLMP3404;Résultat : TLMP3404;Session : TLMP3404;Année : TLMP3404;Note : TLMP3504;Résultat : TLMP3504;Session : TLMP3504;Année : TLMP3504;Note : TLMP3604;Résultat : TLMP3604;Session : TLMP3604;Année : TLMP3604;Note : TLMP3004;Résultat : TLMP3004;Session : TLMP3004;Année : TLMP3004;Note : TLMP4104;Résultat : TLMP4104;Session : TLMP4104;Année : TLMP4104;Note : TLMP4204;Résultat : TLMP4204;Session : TLMP4204;Année : TLMP4204;Note : TLMP4304;Résultat : TLMP4304;Session : TLMP4304;Année : TLMP4304;Note : TLMP4404;Résultat : TLMP4404;Session : TLMP4404;Année : TLMP4404;Note : TLMP4504;Résultat : TLMP4504;Session : TLMP4504;Année : TLMP4504;Note : TLMP4604;Résultat : TLMP4604;Session : TLMP4604;Année : TLMP4604;Note : TLMP4004;Résultat : TLMP4004;Session : TLMP4004;Année : TLMP4004
11013788;0;NRA;1;2015;0;NRA;1;2015;;;;;10.75;V;1;2013;;;;;14.5;V;1;2014;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;12;V;1;2014;0;NRA;1;2015;;;;;;;1;2015
11013800;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;1;2012;14;V;1;2014;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
11013944;11.1;V;1;2014;10;V;2;2015;10;V;2;2015;10;V;2;2013;8.9;AC;1;2012;10;V;1;2014;10;V;2;2015;10;V;2;2015;10;V;2;2015;4.2;NRA;1;2015;5.8;NV;2;2015;12.5;V;1;2015;10;V;1;2014;8.75;NV;2;2015
11013957;;;;;0;NRA;1;2015;;;;;0;NRA;1;2015;10;V;1;2012;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;;;1;2015
11013963;10.5;V;1;2014;10;V;1;2014;7;AC;2;2014;12.7;V;1;2012;7.13;AC;2;2014;13;V;1;2014;10 055;V;2;2014;.65;NRA;1;2015;10;V;2;2015;5.4;NV;2;2015;10;V;2;2014;16.2;V;1;2015;10;V;2;2015;8 708;NV;2;2015
11014050;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.5;V;1;2013;7.63;AC;1;2012;0;NRA;1;2015;3 022;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
11014112;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;10;V;2;2013;14.25;V;1;2014;;;1;2015;;;;;;;;;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;;;1;2015
11015203;10;V;2;2014;7;AC;2;2015;11.3;V;1;2015;12.5;V;1;2014;10;V;2;2013;10;V;2;2014;10 133;V;2;2015;10;V;1;2015;10.2;V;1;2015;2.6;VAD;1;2015;10;V;2;2015;15.9;V;1;2015;10;V;2;2015;9 783;AC;2;2015
11015302;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;;;;;;;;;;;;;0;NRA;1;2015;;;;;;;;;;;1;2015
11015451;;;;;0;NRA;1;2015;0;NRA;1;2015;7.13;AC;2;2013;8.36;AC;1;2011;14;V;1;2014;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12005753;0;NRA;1;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;10.53;V;1;2012;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;1;2015
12005917;10.65;V;1;2015;9.5;AC;2;2015;10.05;V;1;2014;12.5;V;1;2015;10;V;2;2013;13;V;1;2014;10.95;V;2;2015;10.2;V;1;2015;10.4;V;1;2015;10;V;2;2015;18;V;1;2015;15;V;1;2014;10;V;2;2015;12 267;V;2;2015
12006038;7;AC;2;2015;12;V;1;2015;8;AC;2;2015;10;V;1;2014;10.1;V;1;2013;10 875;V;1;2014;9 663;AC;2;2015;10.05;V;1;2015;10;V;2;2014;15.4;V;1;2015;10;V;2;2015;11.84;V;1;2014;10;V;1;2014;11 215;V;2;2015
12006134;;;;;5.75;NV;2;2015;8;NV;2;2015;9.5;NV;2;2015;10.7;V;1;2013;10.5;V;1;2014;;;1;2015;3.1;NRA;1;2015;;;;;2.6;NRA;1;2015;10.9;V;1;2015;10;V;2;2014;10;V;2;2015;;;1;2015
12006151;10;V;2;2015;11.75;V;1;2015;12.5;V;1;2015;9;AC;2;2015;10;V;2;2013;12.5;V;1;2014;10 958;V;2;2015;12 875;V;1;2015;11.6;V;1;2015;14.1;V;1;2015;12.1;V;1;2015;17.45;V;1;2014;11.5;V;1;2014;13 271;V;1;2015
12006310;10;V;2;2014;10;V;1;2014;10.05;V;1;2014;13;V;1;2014;10.4;V;1;2013;11 375;V;1;2014;10 804;V;2;2014;10;V;2;2014;12;V;1;2014;3.4;VAD;1;2015;10 125;V;1;2014;10;V;2;2014;13.5;V;1;2014;9 838;AC;2;2015
12006438;0;NRA;1;2015;3;NRA;1;2015;6;NV;2;2015;10;V;2;2015;10;V;1;2013;10.75;V;1;2014;6 625;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;3.2;NRA;1;2015;3.2;NRA;1;2015;2.4;NRA;1;2015;6.4;NV;2;2015;2 533;NV;2;2015
12006605;8;AC;2;2014;13.5;V;1;2014;7;AC;2;2014;13.75;V;1;2014;11.3;V;1;2013;11;V;1;2014;10 758;V;2;2014;10;V;2;2015;10;V;1;2014;10;V;2;2015;10;V;2;2014;13.6;V;1;2015;10;V;2;2014;10.6;V;2;2015
12006625;10;V;2;2014;10;V;2;2014;7;AC;2;2014;10;V;2;2014;11;V;1;2013;13.5;V;1;2014;10.25;V;2;2014;11.15;V;1;2015;10;V;2;2014;11.7;V;1;2015;12;V;1;2014;16.6;V;1;2015;12.1;V;1;2015;12 258;V;1;2015
12007129;;;;;;;;;;;;;10;V;2;2015;6.45;NV;2;2015;8;NV;2;2015;;;1;2015;6.75;NV;2;2015;;;;;;;;;10;V;2;2015;3.15;NRA;1;2015;;;;;;;1;2015
12007186;6.1;NV;2;2015;3;NRA;1;2015;6.5;NV;2;2015;7;NV;2;2015;10;V;2;2013;12 875;V;1;2015;7 579;NV;2;2015;4 025;NRA;1;2015;8;NV;2;2015;;;;;10;V;2;2015;7.9;NV;2;2015;4.6;NRA;1;2015;;;1;2015
12009725;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12009985;15.9;V;1;2014;13;V;1;2014;10;V;1;2014;14;V;1;2014;7;AC;1;2012;16.25;V;1;2014;12 692;V;2;2014;13.45;V;1;2015;13;V;1;2014;10.4;V;1;2014;13.5;V;1;2014;19.05;V;1;2014;14.7;V;1;2014;14 017;V;1;2015
12010473;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2015;;;;;;;;;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015
12010798;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.25;V;1;2013;12.93;V;1;2012;0;NRA;1;2015;3 863;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;10;V;2;2013;3 333;NV;2;2015
12010815;10;V;2;2014;14;V;1;2014;7;AC;2;2014;10;V;2;2013;10;V;1;2012;15.25;V;1;2014;11 042;V;2;2014;0;NRA;1;2015;10;V;2;2014;0;NRA;1;2015;11.5;V;1;2014;13.75;V;1;2014;0;NRA;1;2015;5 875;NV;2;2015
12010826;7;AC;2;2014;10;V;2;2014;8;AC;2;2014;10 875;V;1;2013;11.8;V;1;2012;14.75;V;1;2014;10 404;V;2;2014;10;V;2;2015;10;V;1;2014;10;V;2;2015;11.25;V;1;2014;15;V;1;2014;11.9;V;1;2014;11 358;V;2;2015
12010834;10.6;V;1;2014;;;;;;;;;10 407;V;1;2013;10.98;V;1;2013;14 125;V;1;2014;10 019;V;2;2014;10;V;2;2015;10;V;2;2014;7.5;AC;2;2015;10;V;2;2014;10;V;2;2014;10;V;2;2014;9 583;AC;2;2015
12010861;12.4;V;1;2014;7;AC;2;2014;10.1;V;1;2014;10;V;1;2014;11.6;V;1;2012;11.5;V;1;2014;10 433;V;2;2014;1.7;NRA;1;2015;5.4;NV;2;2015;6.7;NV;2;2015;5.6;NV;2;2015;11.95;V;1;2015;2;NRA;1;2015;5 558;NV;2;2015
12010881;;;;;0;NRA;1;2015;0;NRA;1;2015;10 125;V;1;2013;10;V;1;2012;13.75;V;1;2014;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12010914;10;V;2;2013;7;AC;2;2014;7.5;AC;2;2014;12 075;V;1;2013;11.12;V;1;2013;15.25;V;1;2014;10 491;V;2;2014;10;V;2;2015;10;V;2;2014;3.7;VAD;1;2015;10;V;2;2014;11 475;V;1;2014;10;V;1;2014;9 196;V;2;2015
12010929;9;AC;2;2014;10;V;2;2013;10;V;2;2014;10.85;V;1;2013;11.27;V;1;2012;15.25;V;1;2014;11 062;V;2;2014;12.8;V;1;2015;10;V;2;2014;10;V;2;2015;12.75;V;1;2014;13 625;V;1;2014;10.9;V;1;2014;11 679;V;2;2015
12010951;15;V;1;2014;11;V;1;2014;7;AC;2;2014;11;V;1;2013;11.33;V;1;2012;10;V;2;2014;10 888;V;2;2014;2.55;NRA;1;2015;10;V;2;2014;6.8;NV;2;2015;10;V;2;2015;18.5;V;2;2014;15.6;V;2;2014;10 575;NV;2;2015
12010961;11.3;V;1;2014;10;V;2;2015;11.1;V;1;2015;10.25;V;1;2014;10.3;V;1;2012;12.25;V;1;2014;10 867;V;2;2015;10.45;V;1;2015;11.9;V;1;2015;7;AC;2;2015;10.25;V;1;2014;14.9;V;1;2014;11.1;V;1;2014;10 933;V;2;2015
12010963;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12010968;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2015;;;1;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12011117;10;V;2;2014;9;AC;2;2014;10.8;V;1;2014;10;V;2;2013;13.17;V;1;2013;11 625;V;1;2014;10 766;V;2;2014;13 025;V;1;2015;10;V;1;2014;13.4;V;1;2015;10;V;2;2014;19.55;V;1;2015;12.45;V;1;2014;13 071;V;1;2015
12011119;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;10;V;1;2012;;;;;;;1;2015;;;;;;;;;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;;;1;2015
12011124;13.25;V;1;2015;15;V;1;2014;10.3;V;1;2014;14.75;V;1;2015;10;V;1;2012;10;V;2;2015;12 217;V;2;2015;10.05;V;1;2015;10;V;2;2014;11.5;V;1;2015;10;V;2;2014;11.85;V;1;2014;11.4;V;1;2015;10.8;V;1;2015
12011126;10;V;2;2014;17.5;V;1;2014;7.3;AC;2;2014;10;V;2;2013;12.86;V;1;2013;10;V;2;2014;11 277;V;2;2014;10;V;2;2015;10;V;2;2015;10;V;2;2015;4.6;VAD;1;2015;16.4;V;1;2015;10.4;V;1;2015;10 233;V;2;2015
12011277;2.1;NRA;1;2015;3.5;NRA;1;2015;10.6;V;1;2015;13.5;V;1;2014;10;V;2;2015;12;V;1;2014;8 617;NV;2;2015;;;;;7;NV;2;2015;;;;;11.1;V;1;2015;10;V;2;2015;10;V;2;2015;;;1;2015
12011313;10;V;2;2015;7;AC;2;2015;13.5;V;1;2015;10;V;2;2013;10;V;1;2012;14.5;V;1;2014;10 833;V;2;2015;10;V;2;2014;10;V;2;2014;10;V;2;2014;10.25;V;1;2014;10.15;V;1;2013;10.15;V;1;2013;10 092;V;2;2014
12011316;;;;;;;;;;;;;0;NRA;1;2015;;;;;0;NRA;1;2015;;;1;2015;;;;;;;;;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015
12011326;10;V;1;2014;4.5;VAD;1;2015;12.5;V;1;2015;10.75;V;1;2014;10;V;2;2015;15.25;V;1;2014;10.5;V;2;2015;10;V;2;2015;11.2;V;1;2015;8;AC;2;2015;10;V;2;2014;11 325;V;1;2014;10.4;V;1;2015;10 154;V;2;2015
12011374;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;;;;;;;;;;;;;0;NRA;1;2015;;;;;;;;;;;1;2015
12011380;10;V;2;2014;.5;NRA;1;2015;3.6;NRA;1;2015;8;NV;2;2015;10;V;2;2013;10.25;V;1;2014;7 058;NV;2;2015;;;;;.4;NRA;1;2015;;;;;3.8;NRA;1;2015;1.65;NRA;1;2015;.8;NRA;1;2015;;;1;2015
12011383;10;V;2;2014;7;AC;2;2015;11.5;V;1;2015;11.8;V;1;2013;10;V;1;2012;10;V;2;2014;10.05;V;2;2015;10;V;2;2015;10;V;2;2015;10;V;2;2015;10;V;2;2015;15 975;V;1;2014;10.4;V;1;2014;11 063;V;2;2015
12011405;10.5;V;1;2015;10.25;V;1;2015;11.2;V;1;2015;11 125;V;1;2014;10;V;1;2012;13 125;V;1;2014;11 033;V;1;2015;11 025;V;1;2015;10.4;V;1;2015;13.6;V;1;2015;10.5;V;1;2014;10.05;V;1;2014;12.75;V;1;2014;11 388;V;1;2015
12011434;4.1;NRA;1;2015;1.5;NRA;1;2015;2.5;NRA;1;2015;2.25;NRA;1;2015;3 325;NRA;1;2015;11;V;1;2015;4 113;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;;;;;;;1;2015
12011443;11.8;V;1;2014;;;;;10.1;V;1;2014;;;;;11.4;V;1;2012;12.25;V;1;2014;10 092;V;2;2014;12 025;V;1;2015;11.8;V;1;2015;7.6;AC;2;2015;10;V;2;2015;11.05;V;1;2014;10.1;V;1;2014;10 429;V;2;2015
12011538;0;NRA;1;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;1;2015
12011574;0;NRA;1;2015;2;NRA;1;2015;3.4;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;0;NRA;1;2015;2 567;NV;2;2015;0;NRA;1;2015;1.8;NRA;1;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;1;2015
12011576;10;V;1;2014;11.5;V;1;2014;8;AC;2;2014;10;V;2;2013;10.11;V;1;2012;13.25;V;1;2014;10 477;V;2;2014;10;V;2;2015;10;V;2;2014;7;AC;2;2015;11 625;V;1;2014;10.2;V;1;2013;10.2;V;1;2013;9 838;AC;2;2015
12011586;0;NRA;1;2015;10;V;2;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 667;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;0;NRA;1;2015;;;;;0;NRA;1;2015;;;1;2015
12011591;7;AC;2;2015;12.5;V;1;2015;11.5;V;1;2014;18.75;V;1;2015;10;V;1;2012;14 675;V;1;2015;12 404;V;2;2015;7;AC;2;2014;12;V;1;2014;7.5;AC;2;2014;12.5;V;1;2014;19 825;V;1;2014;11.6;V;1;2014;11 738;V;2;2014
12011632;10;V;2;2014;12;V;1;2014;7.6;AC;2;2014;10.8;V;1;2013;10.06;V;1;2012;12.5;V;1;2014;10 493;V;2;2014;10;V;2;2015;10;V;2;2014;3;VAD;1;2015;10;V;2;2015;15.6;V;1;2015;10;V;2;2015;9 767;AC;2;2015
12011649;10;V;2;2014;11;V;1;2014;7;AC;2;2014;10;V;1;2013;8.53;AC;1;2012;14;V;1;2014;10 088;V;2;2014;8.5;AC;2;2015;7.6;AC;2;2015;7;AC;2;2015;11 608;V;1;2015;12.2;V;1;2015;10.1;V;1;2015;9 501;AC;2;2015
12011658;4.6;NRA;1;2015;9.25;NV;2;2015;3.1;NRA;1;2015;3 375;NRA;1;2015;12.15;V;1;2013;10 375;V;1;2014;7 142;NV;2;2015;0;NRA;1;2015;12;V;1;2014;0;NRA;1;2015;2.8;NRA;1;2015;.15;NRA;1;2015;12.1;V;1;2014;4 508;NV;2;2015
12011677;10;V;2;2015;7;AC;2;2015;10.1;V;1;2015;9;AC;2;2013;13.8;V;1;2012;10.25;V;1;2014;10 025;V;2;2015;7 525;AC;2;2015;7.8;AC;2;2015;10;V;2;2015;11.1;V;1;2015;17.5;V;1;2014;12.4;V;1;2014;11 054;V;2;2015
12011698;12.65;V;1;2014;10;V;2;2014;7;AC;2;2014;14.75;V;1;2014;10;V;2;2013;12.5;V;1;2014;11.15;V;2;2014;10.8;V;1;2015;10;V;2;2014;7;AC;2;2015;10;V;2;2014;15.8;V;1;2014;16.25;V;1;2014;11 642;V;2;2015
12011729;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2015;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015
12011745;6.1;NV;2;2015;5;NV;2;2015;5.6;NV;2;2015;10;V;1;2015;4 125;NRA;1;2015;13.75;V;1;2014;7 429;NV;2;2015;7;NV;2;2015;8.6;NV;2;2015;3.4;NRA;1;2015;5.5;NV;2;2015;7;NV;2;2015;3.05;NRA;1;2015;5 758;NV;2;2015
12011781;;;;;3.25;NRA;1;2015;6.2;NV;2;2015;10;V;2;2015;10;V;2;2013;11;V;1;2014;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.25;V;1;2014;13.4;V;1;2014;11.1;V;1;2014;5 792;NV;2;2015
12011793;6.05;NV;2;2015;4;NRA;1;2015;5.3;NV;2;2015;17.5;V;1;2014;10;V;2;2015;12.75;V;1;2014;9 267;NV;2;2015;0;NRA;1;2015;;;;;0;NRA;1;2015;14.25;V;1;2014;10.4;V;1;2014;;;;;;;1;2015
12011796;8.55;AC;2;2014;12.5;V;1;2014;13;V;1;2014;10;V;2;2013;11.5;V;1;2012;7;AC;2;2014;10 425;V;2;2014;;;1;2015;10.6;V;1;2015;10;V;2;2014;11.25;V;1;2014;13.5;V;1;2014;16.4;V;1;2014;12 458;V;2;2015
12011803;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;11;V;1;2012;12.25;V;1;2014;;;1;2015;;;;;0;NRA;1;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;1;2015
12011823;;;;;;;;;;;;;9.5;NV;2;2015;;;;;8.5;NV;2;2015;;;1;2015;1 575;NRA;1;2015;;;;;2;NRA;1;2015;;;;;6.2;NV;2;2015;;;;;;;1;2015
12012006;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2015;;;;;;;;;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015
12012023;.5;NRA;1;2015;.5;NRA;1;2015;;;;;16;V;1;2015;12.85;V;1;2013;12;V;1;2014;;;1;2015;12 125;V;1;2015;10;V;2;2015;6.1;NV;2;2015;10;V;2;2015;16.2;V;1;2015;10;V;2;2015;10 738;NV;2;2015
12012031;12.7;V;1;2014;8;AC;2;2014;8.6;AC;2;2014;8.75;AC;2;2014;10;V;1;2012;14.75;V;1;2014;10 467;V;2;2014;10;V;2;2015;11.8;V;1;2015;9;AC;2;2015;10;V;2;2015;11.25;V;1;2014;10;V;2;2014;10 342;V;2;2015
12012060;8.55;AC;2;2015;10;V;1;2014;10;V;1;2015;10;V;1;2014;12.2;V;1;2013;12.5;V;1;2014;10 542;V;2;2015;8.5;AC;2;2015;13.6;V;1;2015;7;AC;2;2015;10.15;V;1;2015;10.5;V;1;2015;11.05;V;1;2014;10 133;V;2;2015
12012062;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12012064;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2015;;;;;;;;;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015
12012078;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2015;;;1;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12012081;10;V;2;2014;8;AC;2;2015;10.2;V;1;2015;10;V;1;2013;11.26;V;1;2014;15.25;V;1;2014;10 785;V;2;2015;10.85;V;1;2015;12;V;1;2014;8;AC;2;2015;10;V;2;2015;11.6;V;1;2015;13.75;V;1;2014;11 033;V;2;2015
12012084;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10 375;V;1;2014;0;NRA;1;2015;10.5;V;1;2014;3 479;NV;2;2015;;;;;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;;;;;;;1;2015
12012087;10;V;2;2014;5.5;NV;2;2015;6.5;NV;2;2015;2.5;NRA;1;2015;11.3;V;1;2012;14 375;V;1;2014;8 363;NV;2;2015;3 975;NRA;1;2015;10;V;1;2014;8.5;NV;2;2015;4.15;NRA;1;2015;10;V;2;2013;10;V;2;2013;7 771;NV;2;2015
12012103;2.25;NRA;1;2015;2;NRA;1;2015;.8;NRA;1;2015;10;V;1;2014;11.6;V;2;2013;12.25;V;1;2014;6 483;NV;2;2015;1 025;NRA;1;2015;7.2;NV;2;2015;6.5;NV;2;2015;2.6;NRA;1;2015;12.85;V;1;2015;9.6;NV;2;2015;6 629;NV;2;2015
