COD_ETU;Note : TLBC2104;Résultat : TLBC2104;Session : TLBC2104;Année : TLBC2104;Note : TLBC2204;Résultat : TLBC2204;Session : TLBC2204;Année : TLBC2204;Note : TLBC2304;Résultat : TLBC2304;Session : TLBC2304;Année : TLBC2304;Note : TLBC2404;Résultat : TLBC2404;Session : TLBC2404;Année : TLBC2404;Note : TLBC2504;Résultat : TLBC2504;Session : TLBC2504;Année : TLBC2504;Note : TLBC2604;Résultat : TLBC2604;Session : TLBC2604;Année : TLBC2604;Note : TLBC2004;Résultat : TLBC2004;Session : TLBC2004;Année : TLBC2004;Note : TLBC1104;Résultat : TLBC1104;Session : TLBC1104;Année : TLBC1104;Note : TLBC1204;Résultat : TLBC1204;Session : TLBC1204;Année : TLBC1204;Note : TLBC1304;Résultat : TLBC1304;Session : TLBC1304;Année : TLBC1304;Note : TLBC1404;Résultat : TLBC1404;Session : TLBC1404;Année : TLBC1404;Note : TLBC1504;Résultat : TLBC1504;Session : TLBC1504;Année : TLBC1504;Note : TLBC1604;Résultat : TLBC1604;Session : TLBC1604;Année : TLBC1604;Note : TLBC1004;Résultat : TLBC1004;Session : TLBC1004;Année : TLBC1004
17005897;10.6;V;1;2017;10;V;2;2018;10;V;2;2019;10;V;1;2019;12;V;1;2019;12.25;V;1;2018;10 808;V;2;2019;10;V;2;2018;10;V;2;2018;10.5;V;1;2017;10;V;2;2021;9.5;AC;2;2021;10;V;1;2017;10;V;2;2021
17005948;10.9;V;1;2018;10;V;2;2018;10;V;2;2018;10;V;2;2019;18;V;1;2019;10;V;2;2017;11 483;V;2;2019;10;V;2;2018;10;V;2;2018;10;V;2;2017;3.25;NV;2;2021;10;V;2;2017;10;V;2;2017;8 875;NV;2;2021
17006084;10.4;V;1;2017;10;V;2;2017;10;V;2;2017;0;NRA;1;2021;10.3;V;1;2018;0;NRA;1;2021;6 783;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;11.19;V;1;2017;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;1 865;NV;2;2021
17008735;2;NV;2;2021;0;NRA;1;2021;10;V;2;2018;10;V;1;2019;0;NRA;1;2021;10;V;1;2018;5 333;NV;2;2021;10;V;2;2018;10;V;2;2018;12.5;V;1;2018;0;NRA;1;2021;10;V;2;2018;10;V;1;2018;8.75;NV;2;2021
17009909;10;V;2;2018;10;V;2;2018;13;V;1;2019;10.15;V;1;2018;7;AC;2;2019;10.25;V;1;2018;10 067;V;2;2019;10;V;2;2020;10;V;2;2020;11 048;V;1;2018;3.9;NV;2;2021;4;NV;2;2021;13;V;1;2018;8 658;NV;2;2021
17011785;10;V;2;2017;0;NRA;1;2021;10.05;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;11.5;V;1;2017;5 258;NV;2;2021;10;V;2;2018;0;NRA;1;2021;12 224;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;13.5;V;1;2017;5 954;NV;2;2021
18001839;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;11.55;V;1;2018;15.45;V;1;2018;10.05;V;1;2018;10;V;2;2018;0;NRA;1;2021;10.75;V;1;2018;9 633;NV;2;2021
18002372;12.9;V;1;2018;10;V;2;2018;10.25;V;1;2018;11.05;V;1;2018;17;V;1;2019;11.5;V;1;2018;12 117;V;1;2019;10;V;1;2018;10;V;2;2018;15 735;V;1;2018;10;V;2;2021;0;NRA;1;2021;11.5;V;1;2018;9 539;NV;2;2021
18002395;10.2;V;1;2018;10;V;2;2018;10.5;V;1;2019;12;V;1;2019;10;V;1;2019;10;V;2;2018;10.45;V;1;2019;10.5;V;1;2020;10.05;V;1;2019;10;V;2;2018;9 425;AC;2;2021;9;AC;2;2021;10;V;1;2018;9 829;AC;2;2021
18002597;0;NRA;1;2021;10;V;2;2018;10;V;2;2018;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2018;5 333;NV;2;2021;0;NRA;1;2021;10;V;2;2018;10;V;2;2018;0;NRA;1;2021;0;NRA;1;2021;10.75;V;1;2018;5 125;NV;2;2021
18002644;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2019;0;NRA;1;2021;13;V;1;2019;3 833;NV;2;2021;10.55;V;1;2019;10.55;V;1;2019;13.95;V;1;2018;13 925;V;1;2019;3;NV;2;2021;10 375;V;1;2018;10 392;NV;2;2021
18002832;6.5;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;16;V;1;2019;3.75;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;1 667;NV;2;2021
18002920;10;V;2;2018;11 256;V;1;2018;10.25;V;1;2018;0;NRA;1;2021;10;V;2;2018;13;V;1;2018;9 084;NV;2;2021;10;V;2;2018;0;NRA;1;2021;13 464;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;15;V;1;2018;6 411;NV;2;2021
18003182;10;V;2;2018;0;NRA;1;2021;10.05;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;14;V;1;2018;5 675;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2018;0;NRA;1;2021;0;NRA;1;2021;16.5;V;1;2018;4 417;NV;2;2021
18003778;11.6;V;1;2018;10;V;2;2018;6;NV;2;2021;.5;NV;2;2021;8.5;NV;2;2021;13;V;1;2018;8 267;NV;2;2021;10.6;V;1;2018;10;V;2;2021;10 925;V;1;2018;5 887;NV;2;2021;10;V;2;2018;11 375;V;1;2018;9 798;NV;2;2021
18003807;11.3;V;1;2018;10;V;2;2018;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2018;5 217;NV;2;2021;10.02;V;1;2019;10;V;2;2018;11.3;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2018;6 887;NV;2;2021
18003813;12.5;V;1;2019;18;V;1;2019;10;V;1;2019;14;V;1;2019;18;V;1;2019;11.5;V;1;2019;14;V;1;2019;15.75;V;1;2021;.25;NV;2;2021;10;V;2;2019;8.19;NV;2;2021;0;NRA;1;2021;10;V;2;2019;7 365;NV;2;2021
18003871;17;V;1;2019;12;V;1;2019;10;V;1;2019;12;V;1;2019;14;V;1;2019;13;V;1;2019;13;V;1;2019;11.9;V;1;2019;10.4;V;1;2019;13 275;V;1;2019;10 563;V;1;2021;8;AC;2;2021;13.5;V;1;2019;11 273;V;2;2021
18004107;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10.5;V;1;2018;1.75;NV;2;2021;10;V;2;2019;0;NRA;1;2021;12.1;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2018;5.35;NV;2;2021
18004126;16;V;1;2020;8;AC;2;2020;10;V;2;2019;10.2;V;1;2018;14;V;1;2019;10;V;1;2019;11 367;V;2;2020;10;V;2;2019;10;V;2;2020;10;V;2;2019;5.25;NV;2;2021;5.5;NV;2;2021;10;V;2;2019;8 458;NV;2;2021
18004249;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;0;NRA;1;2021;0;NRA;1;2021;1 667;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2018;0;NRA;1;2021;10;V;2;2018;10 625;V;1;2018;5 104;NV;2;2021
18004267;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;13.5;V;1;2018;2.25;NV;2;2021;10;V;2;2018;13.3;V;1;2018;10;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;15.25;V;1;2018;8 092;NV;2;2021
18004324;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2018;2;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10.3;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2018;3 383;NV;2;2021
18004340;0;NRA;1;2021;10;V;2;2018;0;NRA;1;2021;0;NRA;1;2021;13.1;V;1;2018;11.25;V;1;2018;5 725;NV;2;2021;0;NRA;1;2021;12.1;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;12.8;V;1;2018;10;V;2;2018;5 817;NV;2;2021
18004637;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2018;2;NV;2;2021;10;V;2;2018;10;V;1;2018;10.05;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;12.75;V;1;2018;7 133;NV;2;2021
18004707;11.3;V;1;2018;16;V;1;2019;10.2;V;1;2018;14;V;1;2019;20;V;1;2019;10.5;V;1;2018;13 667;V;1;2019;10.2;V;1;2018;10;V;2;2018;12 179;V;1;2018;5.2;NV;2;2021;5;NV;2;2021;10 875;V;1;2018;8 909;NV;2;2021
18004739;10.1;V;1;2018;10;V;2;2018;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;3.35;NV;2;2021;6;NV;2;2021;.5;NV;2;2021;8;NV;2;2021;.488;NV;2;2021;10;V;2;2018;0;NRA;1;2021;4 165;NV;2;2021
18004745;17.5;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2018;4 583;NV;2;2021;10 032;V;1;2018;10;V;2;2018;10.3;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2018;6 722;NV;2;2021
18004924;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;11.25;V;1;2018;1 875;NV;2;2021;10;V;2;2018;11 675;V;1;2018;12 703;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2018;7 396;NV;2;2021
18004934;10;V;2;2018;12;V;1;2019;10;V;2;2019;14;V;1;2019;16;V;1;2019;11.5;V;1;2018;12.25;V;2;2019;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;12.5;V;1;2018;3.75;NV;2;2021
18004963;10;V;2;2018;10;V;2;2018;0;NRA;1;2021;10;V;2;2019;10;V;1;2018;10;V;1;2018;8 333;NV;2;2021;10;V;2;2018;10.2;V;1;2018;10;V;1;2018;10 138;V;1;2019;11.8;V;1;2018;10;V;1;2018;10 356;V;1;2019
18005062;0;NRA;1;2021;0;NRA;1;2021;15;V;1;2019;10.2;V;1;2018;10;V;1;2019;0;NRA;1;2021;5 867;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2018;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2018;3 333;NV;2;2021
18005091;10.4;V;1;2018;16.5;V;1;2019;10;V;2;2019;12;V;1;2019;16;V;1;2019;10;V;2;2018;12 483;V;2;2019;10;V;2;2019;10;V;1;2020;10 025;V;1;2019;7 963;NV;2;2021;10;V;2;2020;10;V;2;2018;9 665;NV;2;2021
18005217;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;12.25;V;1;2018;10.25;V;1;2018;15.65;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;14 375;V;1;2018;8 754;NV;2;2021
18005639;10;V;2;2019;12;V;1;2019;13.5;V;1;2019;12;V;1;2019;14;V;1;2019;12;V;1;2019;12.25;V;2;2019;10;V;1;2019;10;V;2;2020;10.8;V;1;2019;1.63;NV;2;2021;0;NRA;1;2021;12;V;1;2019;7 405;NV;2;2021
18005891;10;V;2;2018;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12.75;V;1;2018;3 792;NV;2;2021;10;V;2;2018;10;V;2;2018;14.2;V;1;2018;0;NRA;1;2021;0;NRA;1;2021;10.75;V;1;2018;7 492;NV;2;2021
18007507;10.5;V;1;2018;10;V;2;2018;10;V;2;2019;11;V;1;2018;20;V;1;2019;10;V;1;2018;11 917;V;2;2019;7;AC;2;2021;9;AC;2;2021;10;V;2;2018;7.48;AC;2;2021;10;V;2;2019;12.5;V;1;2018;9.33;AC;2;2021
18007917;12;V;1;2018;10;V;2;2018;10;V;2;2019;10;V;2;2018;12;V;1;2019;10;V;2;2018;10 667;V;2;2019;10;V;2;2018;10;V;2;2020;12.5;V;1;2018;10;V;2;2021;3;NV;2;2021;13.5;V;1;2018;9 833;NV;2;2021
18007934;10;V;1;2020;10;V;1;2019;8;AC;2;2020;10;V;1;2019;13;V;1;2019;14;V;1;2019;10 833;V;2;2020;10;V;2;2019;7;NV;2;2021;10.1;V;1;2019;6.9;NV;2;2021;0;NRA;1;2021;10.5;V;1;2020;7 417;NV;2;2021
18008165;11;V;1;2019;11;V;1;2019;10;V;1;2019;14;V;1;2019;16;V;1;2019;16;V;1;2019;13;V;1;2019;10;V;2;2019;10;V;2;2020;11.4;V;1;2019;5.85;NV;2;2021;4;NV;2;2021;12;V;1;2019;8 875;NV;2;2021
18009001;10;V;2;2019;16;V;1;2019;12;V;1;2019;10;V;1;2019;12;V;1;2019;14;V;1;2019;12 333;V;2;2019;10;V;2;2021;10;V;2;2018;10.2;V;1;2018;9.8;AC;2;2021;10;V;2;2020;10;V;2;2018;10;V;2;2021
18009063;10;V;2;2018;10;V;2;2018;7.5;NV;2;2021;10;V;1;2019;10;V;1;2019;10;V;2;2018;9 583;NV;2;2021;8;NV;2;2021;10;V;2;2018;10;V;2;2018;10 013;V;1;2019;10;V;2;2019;10;V;2;2018;9 669;NV;2;2021
18009801;11.4;V;1;2018;12;V;1;2019;10.5;V;1;2019;16;V;1;2019;18;V;1;2019;10;V;2;2018;12 983;V;1;2019;10;V;2;2019;10;V;2;2019;10;V;2;2018;10;V;2;2019;1;NV;2;2021;10;V;2;2018;8.5;NV;2;2021
18010359;11.1;V;1;2018;10;V;2;2018;7.5;AC;2;2019;10.5;V;1;2018;10;V;1;2019;12.25;V;1;2018;10 225;V;2;2019;10;V;2;2020;11.6;V;1;2018;10.9;V;1;2018;7.5;AC;2;2021;8;AC;2;2021;12;V;1;2018;10;V;2;2021
18010406;12.8;V;1;2018;10;V;2;2018;10;V;2;2018;10;V;2;2019;7;AC;2;2019;11.5;V;1;2018;10 217;V;2;2019;10;V;2;2019;10;V;2;2018;10;V;1;2019;5.2;NV;2;2021;10;V;1;2018;10;V;1;2018;9.2;NV;2;2021
18010418;7;NV;2;2021;4.25;NV;2;2021;10;V;2;2019;10;V;1;2019;10;V;1;2019;10;V;2;2020;8 542;NV;2;2021;10.75;V;1;2021;5;NV;2;2021;10;V;2;2019;4 875;NV;2;2021;10;V;2;2018;0;NRA;1;2021;6 771;NV;2;2021
18010546;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;10.1;V;1;2018;11 775;V;1;2018;15 936;V;1;2018;10;V;2;2018;12;V;1;2018;8.75;AC;2;2018;11 427;V;2;2018
18010902;10.3;V;1;2018;8;AC;2;2019;10;V;1;2019;14;V;1;2019;10;V;1;2019;12;V;1;2019;10 717;V;2;2019;12.75;V;1;2021;10;V;2;2021;10;V;2;2018;10;V;2;2019;10;V;2;2018;10;V;2;2019;10 458;V;2;2021
18010903;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;12.45;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2019;3 908;NV;2;2021
18011049;10;V;2;2018;10;V;1;2019;10;V;1;2019;12;V;1;2019;10;V;1;2019;10;V;1;2018;10 333;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2018;3 333;NV;2;2021
18011067;10;V;2;2018;16;V;1;2019;10;V;2;2019;16;V;1;2019;15;V;1;2019;10;V;2;2018;12 833;V;2;2019;10;V;2;2018;10;V;2;2020;10.01;V;1;2018;9.1;NV;2;2021;7;NV;2;2021;10;V;1;2019;9 352;NV;2;2021
18011192;10.3;V;1;2018;10;V;2;2018;10;V;2;2018;10;V;2;2019;0;NRA;1;2021;10;V;1;2018;8 383;NV;2;2021;8;NV;2;2021;10;V;2;2018;10.3;V;1;2018;3 137;NV;2;2021;10;V;2;2018;11;V;1;2018;8.74;NV;2;2021
18011383;12;V;1;2018;10;V;1;2019;10;V;2;2018;14;V;1;2019;20;V;1;2019;10.5;V;1;2018;12.75;V;1;2019;10;V;2;2018;10;V;1;2021;12 025;V;1;2019;11 038;V;1;2019;9;AC;2;2021;10.5;V;1;2018;10 427;V;2;2021
18011523;10;V;2;2018;10;V;1;2019;10;V;2;2018;10;V;2;2019;6;NV;2;2021;10;V;1;2018;9 333;NV;2;2021;10;V;2;2020;10;V;2;2021;10;V;1;2018;6.01;NV;2;2021;0;NRA;1;2021;10 125;V;1;2018;7 689;NV;2;2021
18011527;11.3;V;1;2018;10;V;2;2018;10;V;2;2018;11.6;V;1;2018;14;V;1;2019;10.75;V;1;2018;11 275;V;1;2019;10;V;2;2019;10;V;2;2020;12 648;V;1;2018;8.45;NV;2;2021;4;NV;2;2021;12.5;V;1;2018;9.6;NV;2;2021
18012792;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;0;NRA;1;2021;15;V;1;2019;4 167;NV;2;2021;10;V;2;2019;0;NRA;1;2021;10;V;2;2019;0;NRA;1;2021;10;V;2;2019;16;V;1;2019;7 667;NV;2;2021
19000495;10.5;V;1;2019;11;V;1;2019;10;V;2;2019;14;V;1;2019;18;V;1;2019;13.5;V;1;2019;12 833;V;2;2019;8.5;NV;2;2021;10;V;2;2020;10;V;2;2019;10 321;V;1;2020;10;V;2;2021;10;V;2;2019;9 804;NV;2;2021
19000686;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;15.5;V;1;2019;2 583;NV;2;2021;16;V;1;2019;15 825;V;1;2019;17.65;V;1;2019;15.85;V;1;2019;12.6;V;1;2019;16;V;1;2019;15 654;V;1;2019
19001078;11.5;V;1;2019;15;V;1;2019;10;V;2;2019;18;V;1;2019;12;V;1;2019;12;V;1;2019;13 083;V;2;2019;10;V;2;2019;0;NRA;1;2021;13.05;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;11.5;V;1;2019;5 758;NV;2;2021
19002667;10;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;1 667;NV;2;2021;1.33;NV;2;2021;0;NRA;1;2021;10;V;2;2020;0;NRA;1;2021;.1;NRA;1;2021;12;V;1;2020;3 905;NV;2;2021
19002743;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10 025;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;1 671;NV;2;2021
19003121;18;V;1;2019;16;V;1;2019;12;V;1;2019;8;AC;2;2020;20;V;1;2019;16;V;1;2019;15;V;2;2020;7;NV;2;2021;7;NV;2;2021;14;V;1;2019;10;V;2;2021;.1;NRA;1;2021;14;V;1;2019;8 683;NV;2;2021
19003904;10;V;2;2019;0;NRA;1;2021;11.5;V;1;2019;0;NRA;1;2021;16;V;1;2019;13;V;1;2019;8 417;NV;2;2021;7.75;NV;2;2021;0;NRA;1;2021;13.8;V;1;2019;11 388;V;1;2019;1.5;NV;2;2021;11;V;1;2019;7 573;NV;2;2021
19003938;15.5;V;1;2019;0;NRA;1;2021;10;V;2;2019;12;V;1;2019;11;V;1;2019;11;V;1;2019;9 917;NV;2;2021;8.25;NV;2;2021;1;NV;2;2021;10;V;2;2020;10;V;2;2021;5.5;NV;2;2021;10;V;1;2020;7 458;NV;2;2021
19004025;14;V;1;2019;10;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;16;V;1;2021;6 667;NV;2;2021;10;V;2;2019;10;V;2;2021;10.75;V;1;2019;10;V;2;2021;10;V;2;2021;11;V;1;2019;10 292;V;2;2021
19004103;16;V;1;2019;17;V;1;2019;10;V;2;2019;12;V;1;2019;16;V;1;2019;12;V;1;2019;13 833;V;2;2019;10;V;2;2020;10;V;2;2020;10 725;V;1;2019;9.45;AC;2;2021;10;V;2;2021;12.25;V;1;2019;10 404;V;2;2021
19004141;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2019;2;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;0;NRA;1;2021;1 667;NV;2;2021
19004207;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19004333;14;V;1;2019;15;V;1;2019;13.5;V;1;2019;14;V;1;2019;18;V;1;2019;14.5;V;1;2019;14 833;V;1;2019;12.5;V;1;2020;0;NRA;1;2021;10;V;2;2020;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;5 417;NV;2;2021
19004380;13.5;V;1;2019;10;V;1;2019;10.5;V;1;2019;8;AC;2;2021;18;V;1;2019;14;V;1;2019;12 333;V;2;2021;11.15;V;1;2019;10 025;V;1;2019;13 325;V;1;2019;11 313;V;1;2019;10;V;2;2020;10;V;1;2019;10 969;V;2;2020
