COD_ETU;Note : TLGE3104;Résultat : TLGE3104;Session : TLGE3104;Année : TLGE3104;Note : TLGE3204;Résultat : TLGE3204;Session : TLGE3204;Année : TLGE3204;Note : TLGE3304;Résultat : TLGE3304;Session : TLGE3304;Année : TLGE3304;Note : TLGE3404;Résultat : TLGE3404;Session : TLGE3404;Année : TLGE3404;Note : TLGE3504;Résultat : TLGE3504;Session : TLGE3504;Année : TLGE3504;Note : TLGE3604;Résultat : TLGE3604;Session : TLGE3604;Année : TLGE3604;Note : TLGE3004;Résultat : TLGE3004;Session : TLGE3004;Année : TLGE3004;Note : TLGE4104;Résultat : TLGE4104;Session : TLGE4104;Année : TLGE4104;Note : TLGE4204;Résultat : TLGE4204;Session : TLGE4204;Année : TLGE4204;Note : TLGE4304;Résultat : TLGE4304;Session : TLGE4304;Année : TLGE4304;Note : TLGE4404;Résultat : TLGE4404;Session : TLGE4404;Année : TLGE4404;Note : TLGE4504;Résultat : TLGE4504;Session : TLGE4504;Année : TLGE4504;Note : TLGE4604;Résultat : TLGE4604;Session : TLGE4604;Année : TLGE4604;Note : TLGE4004;Résultat : TLGE4004;Session : TLGE4004;Année : TLGE4004
18005259;10;V;2;2020;10;V;2;2020;11;V;1;2021;10;V;2;2019;10;V;2;2020;13.5;V;1;2019;10.75;V;1;2021;4.25;NV;2;2021;5.25;NV;2;2021;11;V;1;2020;17;V;1;2020;12;V;1;2019;10;V;2;2021;9 917;NV;2;2021
18005267;.25;NV;2;2021;7.7;NV;2;2021;15.5;V;1;2020;6.5;NV;2;2021;10;V;2;2020;10;V;2;2020;8 325;NV;2;2021;2.75;NV;2;2021;1.5;NV;2;2021;16;V;1;2020;15.5;V;1;2020;0;NRA;1;2021;.5;NV;2;2021;6 042;NV;2;2021
18005274;0;NRA;1;2021;10;V;2;2020;.25;NV;2;2021;10;V;2;2019;11.5;V;1;2020;15.5;V;1;2019;7 875;NV;2;2021;10;V;2;2020;10;V;2;2020;11;V;1;2019;0;NRA;1;2021;10;V;1;2019;0;NRA;1;2021;6 833;NV;2;2021
18005402;7;AC;2;2021;7;AC;2;2021;10;V;2;2020;13;V;1;2020;10;V;2;2020;15.5;V;1;2019;10 417;V;2;2021;13.05;V;1;2019;7;AC;2;2020;13;V;1;2019;17.5;V;1;2020;13;V;1;2019;7;AC;2;2020;11 758;V;2;2020
18005407;9;AC;2;2020;10;V;2;2020;10;V;1;2020;10.2;V;1;2020;10 125;V;1;2019;11.5;V;1;2019;10 138;V;2;2020;10;V;2;2020;11.75;V;1;2021;10;V;2;2020;10;V;1;2020;10;V;2;2020;7;AC;2;2021;9 792;AC;2;2021
18005425;8.5;AC;2;2021;10;V;2;2021;8.5;AC;2;2021;13.1;V;1;2020;10;V;2;2020;10;V;1;2019;10 017;V;2;2021;9 125;AC;2;2020;7.85;AC;2;2020;11;V;1;2019;10.5;V;1;2020;12;V;1;2019;10;V;2;2020;10 079;V;2;2020
18005437;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;14.5;V;1;2019;2 417;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;13;V;1;2019;11;V;1;2019;0;NRA;1;2021;4;NV;2;2021
18005449;;;;;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;0;NRA;1;2021;16.5;V;1;2019;;;1;2021;0;NRA;1;2021;2.25;NV;2;2021;8;NV;2;2021;17.5;V;1;2020;13;V;1;2019;0;NRA;1;2021;6 792;NV;2;2021
18005466;8;AC;2;2021;10;V;2;2021;10;V;2;2020;12.55;V;1;2020;13.5;V;1;2019;13;V;1;2019;11 175;V;2;2021;8;AC;2;2020;13;V;1;2019;11;V;1;2020;14.5;V;1;2020;14;V;1;2019;9;AC;2;2020;11 583;V;2;2020
18005469;2;NV;2;2021;0;NRA;1;2021;10;V;2;2020;7.5;NV;2;2021;10;V;2;2020;12;V;1;2019;6 917;NV;2;2021;.75;NV;2;2021;2.75;NV;2;2021;10;V;1;2019;10;V;2;2020;10;V;1;2019;.25;NV;2;2021;5 625;NV;2;2021
18005471;2;NV;2;2021;10;V;2;2021;11.5;V;1;2020;10;V;2;2021;10.5;V;1;2020;12;V;1;2019;9 333;NV;2;2021;9;AC;2;2020;10;V;1;2020;12;V;1;2019;10;V;2;2020;12;V;1;2019;7;AC;2;2020;10;V;2;2020
18005478;;;;;;;;;.25;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;1;2021;;;;;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;;;;;1;2021
18005494;;;;;;;;;;;;;10;V;2;2021;4;NV;2;2021;10;V;1;2021;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;15;V;1;2020;17;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;5 333;NV;2;2021
18005521;;;;;.7;NV;2;2021;;;;;6.5;NV;2;2021;0;NRA;1;2021;10;V;1;2019;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
18005537;0;NRA;1;2021;0;NRA;1;2021;.25;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;11.5;V;1;2019;1 958;NV;2;2021;0;NRA;1;2021;;;;;0;NRA;1;2021;;;;;10;V;1;2019;;;;;;;1;2021
18005580;;;;;;;;;.25;NV;2;2021;;;;;;;;;;;;;;;1;2021;;;;;0;NRA;1;2021;;;;;;;;;;;;;;;;;;;1;2021
18005586;0;NRA;1;2021;0;NRA;1;2021;.25;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;15;V;1;2019;2 542;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2019;13;V;1;2019;11;V;1;2019;0;NRA;1;2021;5 667;NV;2;2021
18005658;10;V;2;2021;9;AC;2;2021;12;V;1;2020;14.9;V;1;2020;10;V;2;2020;13.5;V;1;2019;11 567;V;2;2021;9.1;AC;2;2020;10;V;1;2019;11;V;1;2020;13;V;1;2019;12;V;1;2019;9.5;AC;2;2020;10 767;V;2;2020
18005902;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;;;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;;;;;1;2021
18007787;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021
18008918;10;V;2;2021;10;V;2;2021;8;AC;2;2021;15.7;V;1;2020;10 125;V;1;2019;12.5;V;1;2019;11 054;V;2;2021;7.25;AC;2;2021;9.75;AC;2;2021;13;V;1;2021;14.5;V;1;2021;10;V;2;2019;8.5;AC;2;2021;10.5;V;2;2021
18008920;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021
18008922;0;NRA;1;2021;0;NRA;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;12.5;V;1;2019;;;1;2021;;;;;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;;;;;1;2021
18008941;0;NRA;1;2021;;;;;;;;;13;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;1;2021
18008943;20;V;1;2020;9;AC;2;2021;10;V;1;2021;12.8;V;1;2020;10;V;2;2020;10.5;V;1;2019;12.05;V;2;2021;3.5;NV;2;2021;2.5;NV;2;2021;12;V;1;2020;17;V;1;2020;10;V;1;2019;2;NV;2;2021;7 833;NV;2;2021
18008951;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;13;V;1;2019;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
18008964;1;NV;2;2021;10;V;2;2020;7;NV;2;2021;13.35;V;1;2020;10;V;1;2020;10;V;1;2019;8 558;NV;2;2021;2;NV;2;2021;6.5;NV;2;2021;6;NV;2;2021;17;V;1;2020;5;NV;2;2021;.25;NV;2;2021;6 125;NV;2;2021
18008975;7.5;AC;2;2021;10.37;V;1;2020;12.5;V;1;2020;12.4;V;1;2020;10;V;2;2020;11;V;1;2019;10 628;V;2;2021;4;NV;2;2021;10;V;2;2021;14;V;1;2019;10;V;2;2020;10;V;2;2019;1;NV;2;2021;8 167;NV;2;2021
18008984;10;V;2;2020;8;AC;2;2020;10;V;1;2020;11.15;V;1;2020;10;V;2;2020;13;V;1;2019;10 358;V;2;2020;10;V;2;2020;5.25;NV;2;2021;10;V;1;2019;10.5;V;1;2020;10;V;2;2019;2.5;NV;2;2021;8 042;NV;2;2021
18009024;11.5;V;1;2020;8;AC;2;2020;10;V;2;2020;15.1;V;1;2020;10;V;2;2020;8.5;AC;2;2020;10 517;V;2;2020;7;AC;2;2021;10;V;2;2021;10;V;1;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;9.5;AC;2;2021
18009198;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;1;2021
18009444;;;;;7.45;NV;2;2021;1.75;NV;2;2021;7;NV;2;2021;4.25;NV;2;2021;10;V;1;2020;;;1;2021;5.75;NV;2;2021;2.5;NV;2;2021;2;NV;2;2021;10;V;1;2020;2.5;NV;2;2021;4;NV;2;2021;4 458;NV;2;2021
18009445;13;V;1;2020;11.85;V;1;2021;10;V;1;2021;10.1;V;1;2020;10;V;2;2020;11.5;V;1;2019;11 075;V;1;2021;9;AC;2;2020;10;V;2;2020;14.5;V;1;2019;11.5;V;1;2020;10;V;1;2019;7;AC;2;2020;10 333;V;2;2020
18009588;8.5;AC;2;2020;10;V;2;2020;7;AC;2;2020;17;V;1;2020;10;V;1;2020;14;V;1;2019;11 083;V;2;2020;7;AC;2;2021;10;V;2;2020;10;V;2;2020;10;V;2;2021;10;V;1;2019;10;V;1;2020;9.5;AC;2;2021
18009595;10;V;2;2021;8;AC;2;2021;15;V;1;2020;10;V;2;2019;10;V;1;2020;10.5;V;1;2019;10 583;V;2;2021;7;AC;2;2020;10;V;2;2020;18.5;V;1;2019;17;V;1;2020;15;V;1;2019;7;AC;2;2020;12 417;V;2;2020
18009939;.25;NV;2;2021;0;NRA;1;2021;10;V;2;2021;10.5;V;1;2021;5.5;NV;2;2021;10.5;V;1;2019;6 125;NV;2;2021;3;NV;2;2021;3;NV;2;2021;5;NV;2;2021;17.5;V;1;2020;7.5;NV;2;2021;.25;NV;2;2021;6 042;NV;2;2021
18010548;10;V;1;2020;12.15;V;1;2021;12;V;1;2021;15.1;V;1;2020;10;V;2;2020;17;V;1;2020;12 708;V;1;2021;8;AC;2;2020;14;V;1;2019;13;V;1;2020;15.5;V;1;2020;12;V;1;2019;9;AC;2;2020;11 917;V;2;2020
18011673;7;AC;2;2021;10;V;2;2021;10;V;2;2020;13.8;V;1;2019;10;V;2;2021;14.5;V;1;2019;10 883;V;2;2021;8 625;AC;2;2021;7;AC;2;2021;11;V;1;2021;17.5;V;1;2020;10;V;2;2019;10;V;2;2021;10 688;V;2;2021
18012389;13;V;1;2020;17.51;V;1;2020;10;V;1;2020;18.5;V;1;2020;14;V;1;2020;13;V;1;2020;14 335;V;1;2020;10;V;2;2021;16.35;V;1;2020;10;V;2;2020;17.5;V;1;2020;15;V;1;2020;0;NRA;1;2021;11 475;NV;2;2021
18012813;;;;;9;NV;2;2021;;;;;10;V;2;2021;10;V;2;2021;11;V;1;2019;;;1;2021;6 938;NV;2;2021;8;NV;2;2021;15;V;1;2021;17;V;1;2020;10;V;1;2021;.5;NV;2;2021;9 573;NV;2;2021
18013401;10;V;1;2020;8.45;NV;2;2021;10;V;2;2020;8.5;NV;2;2021;3.75;NV;2;2021;16.5;V;1;2019;9 533;NV;2;2021;11 125;V;1;2020;2;NV;2;2021;11;V;1;2020;12;V;1;2020;10;V;1;2019;.25;NV;2;2021;7 729;NV;2;2021
19000563;10;V;2;2021;7;AC;2;2021;10;V;2;2021;10;V;2;2021;10;V;2;2020;14.5;V;1;2020;10.25;V;2;2021;7 313;AC;2;2021;10;V;2;2021;10;V;2;2021;8;AC;2;2021;11.75;V;1;2021;11;V;1;2021;9 677;AC;2;2021
19000597;10;V;2;2021;10.95;V;1;2021;13.5;V;1;2021;16.6;V;1;2020;12;V;1;2020;10;V;1;2020;12 175;V;2;2021;10 025;V;1;2020;10;V;1;2020;12;V;1;2021;16.5;V;1;2021;10;V;1;2021;7;AC;2;2021;10 921;V;2;2021
19000645;;;;;;;;;;;;;;;;;;;;;10;V;1;2021;;;1;2021;3 375;NV;2;2021;10;V;2;2021;3;NV;2;2021;15;V;1;2021;10;V;2;2021;5;NV;2;2021;7 729;NV;2;2021
19000649;9.25;AC;2;2021;12.7;V;1;2021;14;V;1;2021;17.2;V;1;2020;13;V;1;2020;16;V;1;2021;13 692;V;2;2021;10 075;V;1;2020;10;V;2;2020;14;V;1;2020;17;V;1;2020;10;V;2;2020;10;V;2;2020;11 846;V;2;2020
19000653;10;V;2;2021;0;NRA;1;2021;10;V;1;2021;16.1;V;1;2020;10;V;2;2020;10;V;2;2020;9.35;NV;2;2021;10;V;2;2020;7;AC;2;2020;15;V;1;2020;12.75;V;1;2020;14.25;V;1;2020;7;AC;2;2020;11;V;2;2020
19000656;10;V;2;2021;0;NRA;1;2021;10;V;1;2021;10.5;V;1;2021;10;V;2;2020;10;V;2;2020;8 417;NV;2;2021;10 075;V;1;2020;10.01;V;1;2020;14;V;1;2020;10;V;1;2020;10.75;V;1;2020;7;AC;2;2020;10 306;V;2;2020
19000695;5;NV;2;2021;10;V;2;2021;11;V;1;2021;13.85;V;1;2020;0;NRA;1;2021;10;V;2;2021;8 308;NV;2;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19000720;7;NV;2;2021;10;V;2;2021;8.75;NV;2;2021;11;V;1;2020;9;NV;2;2021;11.5;V;1;2021;9 542;NV;2;2021;10 025;V;1;2020;5.25;NV;2;2021;10;V;2;2020;17;V;1;2020;12.25;V;1;2021;5;NV;2;2021;9 921;NV;2;2021
19000722;0;NRA;1;2021;0;NRA;1;2021;.25;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;.042;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19000723;10;V;2;2021;9.1;AC;2;2021;7;AC;2;2021;8;AC;2;2021;11 375;V;1;2021;10;V;1;2020;9 246;AC;2;2021;10;V;1;2021;10;V;2;2021;7;AC;2;2021;17;V;1;2020;11.5;V;1;2021;10;V;2;2021;10 917;V;2;2021
19000733;10;V;1;2020;8.5;AC;2;2020;12.5;V;1;2020;18.45;V;1;2020;11;V;1;2020;12;V;1;2020;12 075;V;2;2020;10;V;1;2020;8;AC;2;2021;10;V;2;2020;17;V;1;2020;10;V;2;2020;7;AC;2;2021;10 333;V;2;2021
19000744;10;V;2;2021;6;NV;2;2021;3;NV;2;2021;10;V;2;2021;10;V;2;2021;10;V;1;2021;8 167;NV;2;2021;7;AC;2;2020;7;AC;2;2020;14;V;1;2020;17.5;V;1;2020;8.25;AC;2;2020;8;AC;2;2020;10 292;V;2;2020
19000749;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;1;2021
19000763;14;V;1;2021;10;V;2;2021;10;V;2;2020;16;V;1;2021;10;V;2;2020;14.5;V;1;2020;12 417;V;2;2021;15 125;V;1;2020;15.25;V;1;2021;15;V;1;2020;14.5;V;1;2020;16;V;1;2021;18;V;1;2021;15 646;V;1;2021
19000765;10;V;2;2021;0;NRA;1;2021;10;V;2;2021;16;V;1;2021;10;V;2;2021;10;V;2;2020;9 333;NV;2;2021;8.5;AC;2;2020;10;V;2;2020;11;V;1;2020;15.5;V;1;2020;7;AC;2;2020;8;AC;2;2020;10;V;2;2020
19000798;13;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;12.6;V;1;2020;11;V;1;2020;10;V;2;2020;7 767;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10.5;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;1.75;NV;2;2021
19001555;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021
19002099;10.5;V;1;2021;10;V;2;2021;7;AC;2;2021;12.6;V;1;2020;10;V;2;2020;10;V;2;2020;10 017;V;2;2021;10;V;2;2020;7;AC;2;2020;12;V;1;2020;16.75;V;1;2020;8;AC;2;2020;7;AC;2;2020;10 125;V;2;2020
19002146;7;NV;2;2021;0;NRA;1;2021;7.75;NV;2;2021;10;V;2;2021;10;V;2;2020;11;V;1;2020;7 625;NV;2;2021;0;NRA;1;2021;10.15;V;1;2020;10;V;2;2020;10;V;2;2020;0;NRA;1;2021;0;NRA;1;2021;5 025;NV;2;2021
19002272;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;13.4;V;1;2020;10;V;2;2020;11;V;1;2020;5 733;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19002284;;;;;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19002315;10;V;2;2021;10;V;2;2021;15;V;1;2020;11;V;1;2021;10;V;2;2021;14;V;1;2020;11 667;V;2;2021;9;AC;2;2020;7.5;AC;2;2020;14;V;1;2020;12;V;1;2020;10;V;1;2020;7.5;AC;2;2020;10;V;2;2020
19002318;10;V;2;2021;10;V;2;2021;13.5;V;1;2020;16.1;V;1;2020;12.5;V;1;2020;10;V;2;2020;12 017;V;2;2021;7;AC;2;2021;10;V;2;2020;15;V;1;2021;17;V;1;2020;10;V;2;2021;7;AC;2;2021;11;V;2;2021
19002376;2.5;NV;2;2021;.525;NV;2;2021;.25;NV;2;2021;9;NV;2;2021;10.5;V;1;2020;13;V;1;2020;5 963;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2020;12;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;3 833;NV;2;2021
19002383;14;V;1;2020;10;V;2;2020;11;V;1;2020;16.1;V;1;2020;10.5;V;1;2020;10;V;2;2020;11 933;V;2;2020;10 075;V;1;2020;10;V;2;2021;12;V;1;2020;17.5;V;1;2020;10.75;V;1;2020;7;AC;2;2021;11 221;V;2;2021
19002739;;;;;;;;;;;;;13;V;1;2021;;;;;;;;;;;1;2021;10;V;2;2020;8.5;NV;2;2021;11;V;1;2020;11;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;6.75;NV;2;2021
19002900;7;AC;2;2021;10;V;2;2021;10;V;1;2020;13.6;V;1;2020;7;AC;2;2021;11;V;1;2020;9 767;AC;2;2021;10;V;2;2020;10;V;2;2020;11;V;1;2020;10;V;2;2021;11.75;V;1;2020;7.25;AC;2;2021;10;V;2;2021
19003025;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;;;;;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;;;0;NRA;1;2021;;;1;2021
19003293;8;AC;2;2021;10.05;V;1;2021;11.5;V;1;2020;11;V;1;2021;10;V;2;2020;15.5;V;1;2020;11 008;V;2;2021;10;V;2;2020;10;V;2;2020;11;V;1;2020;16.75;V;1;2020;13;V;1;2020;7;AC;2;2020;11 292;V;2;2020
19003327;0;NRA;1;2021;0;NRA;1;2021;.25;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;.042;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19003591;14.5;V;1;2021;0;NRA;1;2021;10;V;2;2020;14;V;1;2021;12.25;V;1;2021;10;V;1;2021;10 125;NV;2;2021;11.3;V;1;2020;16.7;V;1;2020;12;V;1;2020;11;V;1;2020;14.5;V;1;2020;7;AC;2;2020;12 083;V;2;2020
19003620;7;NV;2;2021;;;;;;;;;11.5;V;1;2021;10;V;2;2021;10;V;1;2020;;;1;2021;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;;
19003912;10.75;V;1;2021;10.35;V;1;2021;10;V;2;2020;18.5;V;1;2021;17;V;1;2021;12;V;1;2020;13.1;V;1;2021;14 775;V;1;2020;20;V;1;2021;11;V;1;2020;16.75;V;1;2020;11.5;V;1;2020;13.75;V;1;2021;14 629;V;1;2021
19003925;8;NV;2;2021;5;NV;2;2021;10;V;2;2020;7.5;NV;2;2021;10;V;2;2020;10;V;2;2020;8 417;NV;2;2021;10;V;2;2021;10;V;1;2021;7;NV;2;2021;8;NV;2;2021;10;V;1;2021;;;;;;;1;2021
19004039;9;AC;2;2021;10.7;V;1;2021;10;V;1;2021;15.6;V;1;2020;10;V;2;2021;10;V;1;2020;10 883;V;2;2021;10;V;1;2020;10;V;2;2020;10;V;1;2020;17.5;V;1;2020;10.25;V;1;2020;7;AC;2;2020;10 792;V;2;2020
19004090;7;AC;2;2021;10;V;2;2021;7;AC;2;2021;12.3;V;1;2020;10;V;2;2020;10;V;2;2021;9 383;AC;2;2021;8.75;AC;2;2021;10;V;2;2021;12;V;1;2020;12;V;1;2021;14.25;V;1;2021;7;AC;2;2021;10 667;V;2;2021
19004142;8.5;AC;2;2021;7;AC;2;2021;11;V;1;2021;11;V;1;2021;11.5;V;1;2021;12.5;V;1;2020;10.25;V;2;2021;7;AC;2;2021;7;AC;2;2021;10;V;1;2020;12;V;1;2021;10;V;2;2021;12;V;1;2021;9 667;AC;2;2021
19004173;9;NV;2;2021;0;NRA;1;2021;7;NV;2;2021;14.1;V;1;2020;9.5;NV;2;2021;10;V;1;2020;8 267;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19004232;;;;;0;NRA;1;2021;;;;;5;NV;2;2021;7;NV;2;2021;10.5;V;1;2020;;;1;2021;4.5;NV;2;2021;4;NV;2;2021;14;V;1;2020;17;V;1;2020;4.5;NV;2;2021;2.25;NV;2;2021;7 708;NV;2;2021
19004322;;;;;6.45;NV;2;2021;7;NV;2;2021;12;V;1;2020;10;V;2;2021;12;V;1;2020;;;1;2021;0;NRA;1;2021;2;NV;2;2021;17;V;1;2020;17;V;1;2020;0;NRA;1;2021;.25;NV;2;2021;6 042;NV;2;2021
19004356;13;V;1;2020;7;AC;2;2020;14.5;V;1;2020;14.6;V;1;2020;14;V;1;2020;15.5;V;1;2020;13.1;V;2;2020;10 075;V;1;2020;14;V;1;2021;10;V;1;2020;7;AC;2;2021;14.5;V;1;2021;12.5;V;1;2021;11 346;V;2;2021
19004358;7;NV;2;2021;8.6;NV;2;2021;5.5;NV;2;2021;8.5;NV;2;2021;5;NV;2;2021;10;V;2;2020;7 433;NV;2;2021;4.5;NV;2;2021;9;NV;2;2021;12;V;1;2021;11.5;V;1;2020;10;V;1;2020;3;NV;2;2021;8 333;NV;2;2021
19004376;;;;;;;;;;;;;8;NV;2;2021;10;V;2;2021;10;V;2;2021;;;1;2021;8.5;NV;2;2021;10;V;2;2021;10;V;1;2020;10;V;2;2021;10;V;2;2021;4.5;NV;2;2021;8 833;NV;2;2021
19004396;14;V;1;2020;7;AC;2;2020;10;V;1;2020;12;V;1;2020;10;V;2;2020;13;V;1;2020;11;V;2;2020;10.05;V;1;2020;10;V;2;2021;11;V;1;2020;6;NV;2;2021;14.25;V;1;2021;4.5;NV;2;2021;9.3;NV;2;2021
19004408;10.5;V;1;2020;8.5;AC;2;2020;10;V;2;2020;13.6;V;1;2020;11.5;V;1;2020;10;V;1;2020;10 683;V;2;2020;7;AC;2;2021;10;V;2;2021;10;V;1;2020;17;V;1;2020;10;V;1;2021;7;AC;2;2021;10 167;V;2;2021
19004445;10;V;2;2020;8.5;AC;2;2020;7;AC;2;2020;14.6;V;1;2020;10.1;V;1;2020;13;V;1;2020;10 533;V;2;2020;7;AC;2;2021;11.5;V;1;2021;12;V;1;2021;13;V;1;2021;13;V;1;2021;8;AC;2;2021;10.75;V;2;2021
19004446;8.5;AC;2;2021;10.95;V;1;2021;15.5;V;1;2021;11.2;V;1;2020;13.25;V;1;2021;13.25;V;1;2021;12 108;V;2;2021;10;V;2;2021;12;V;1;2021;14;V;1;2021;18;V;1;2021;11;V;1;2021;10;V;2;2021;12.5;V;2;2021
19004448;6.5;NV;2;2021;2.18;NV;2;2021;4;NV;2;2021;10;V;1;2021;10;V;1;2020;10;V;1;2021;7 113;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;17;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;2 833;NV;2;2021
19004471;10;V;2;2021;10.6;V;1;2021;7;AC;2;2021;10.5;V;1;2021;12;V;1;2020;11.5;V;1;2021;10 267;V;2;2021;10;V;2;2020;2;NV;2;2021;11;V;1;2020;10;V;2;2021;10;V;2;2021;10;V;1;2020;8 833;NV;2;2021
19004474;14.25;V;1;2021;9.1;AC;2;2021;10;V;2;2020;9;AC;2;2021;12.75;V;1;2021;13.5;V;1;2021;11 433;V;2;2021;10.65;V;1;2020;2.5;NV;2;2021;10;V;2;2021;12;V;1;2020;7.75;NV;2;2021;10;V;2;2021;8 817;NV;2;2021
19004490;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021;0;NRA;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;;;;;;;;;;;1;2021
19004509;10;V;1;2020;9.2;AC;2;2021;10.5;V;1;2021;9.5;AC;2;2021;10;V;2;2020;11.5;V;1;2020;10 117;V;2;2021;10 075;V;1;2020;10;V;2;2020;12;V;1;2020;16.75;V;1;2020;10;V;2;2020;7;AC;2;2020;10 971;V;2;2020
19004525;10;V;2;2020;11.65;V;1;2020;12.5;V;1;2020;17.1;V;1;2020;10;V;2;2020;10;V;2;2020;11 875;V;2;2020;10;V;2;2021;14;V;1;2021;11;V;1;2020;10;V;2;2020;10.25;V;1;2021;10;V;2;2021;10 875;V;2;2021
19004543;10;V;2;2021;10;V;2;2021;11.5;V;1;2021;8.5;AC;2;2021;10;V;2;2021;10;V;1;2021;10;V;2;2021;10 125;V;1;2021;12.25;V;1;2021;10;V;1;2021;7;AC;2;2021;10;V;1;2021;10;V;2;2021;9 896;AC;2;2021
19004717;;;;;;;;;1.25;NV;2;2021;6.5;NV;2;2021;;;;;11.5;V;1;2021;;;1;2021;;;;;;;;;12;V;1;2021;;;;;8.5;NV;2;2021;;;;;;;1;2021
19004817;8;AC;2;2021;10;V;1;2021;11;V;1;2020;9;AC;2;2021;10;V;2;2020;10;V;1;2021;9 667;AC;2;2021;8.25;AC;2;2021;10;V;2;2021;10;V;1;2021;11.5;V;1;2021;10.75;V;1;2021;10;V;1;2021;10 083;V;2;2021
