COD_ETU;Note : TLBC3204;Résultat : TLBC3204;Session : TLBC3204;Année : TLBC3204;Note : TLBC3504;Résultat : TLBC3504;Session : TLBC3504;Année : TLBC3504;Note : TLBC3104;Résultat : TLBC3104;Session : TLBC3104;Année : TLBC3104;Note : TLBC3404;Résultat : TLBC3404;Session : TLBC3404;Année : TLBC3404;Note : TLBC3304;Résultat : TLBC3304;Session : TLBC3304;Année : TLBC3304;Note : TLBC3604;Résultat : TLBC3604;Session : TLBC3604;Année : TLBC3604;Note : TLBC3004;Résultat : TLBC3004;Session : TLBC3004;Année : TLBC3004;Note : TLBC4604;Résultat : TLBC4604;Session : TLBC4604;Année : TLBC4604;Note : TLBC4104;Résultat : TLBC4104;Session : TLBC4104;Année : TLBC4104;Note : TLBC4304;Résultat : TLBC4304;Session : TLBC4304;Année : TLBC4304;Note : TLBC4404;Résultat : TLBC4404;Session : TLBC4404;Année : TLBC4404;Note : TLBC4504;Résultat : TLBC4504;Session : TLBC4504;Année : TLBC4504;Note : TLBC4204;Résultat : TLBC4204;Session : TLBC4204;Année : TLBC4204;Note : TLBC4004;Résultat : TLBC4004;Session : TLBC4004;Année : TLBC4004
11013286;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;1;2015
11013295;10;V;1;2012;0;NRA;1;2015;10 875;V;1;2013;10;V;1;2014;0;NRA;1;2015;.2;NRA;1;2015;5 179;NV;2;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;;;;;1;2015
11013299;10;V;1;2013;5;NV;2;2015;9.25;NV;2;2015;3.75;NRA;1;2015;10;V;1;2015;2.05;NRA;1;2015;6 675;NV;2;2015;0;NRA;1;2015;.8;NRA;1;2015;0;NRA;1;2015;2;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;.467;NV;2;2015
11013303;7;AC;1;2013;3.25;NRA;1;2015;10;V;2;2013;3;NRA;1;2015;10;V;2;2014;1.2;NRA;1;2015;5 742;NV;2;2015;12;V;1;2014;4.2;NRA;1;2015;1 725;NRA;1;2015;6;NV;2;2015;;;;;2.75;NRA;1;2015;;;1;2015
12005831;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;1;2015;12.25;V;1;2014;2.2;NRA;1;2015;3.75;NRA;1;2015;10;V;1;2015;10 375;V;1;2015;10;V;1;2015;8 096;NV;2;2015
12006095;10;V;1;2013;5;NV;2;2015;11 375;V;1;2015;3.25;NRA;1;2015;7.3;NV;2;2015;0;NRA;1;2015;6 154;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12006411;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;;;1;2015
12006494;7;AC;1;2013;8.5;NV;2;2015;8;NV;2;2015;4.25;NRA;1;2015;11 625;V;1;2013;8;NV;2;2015;7 896;NV;2;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2015
12006798;10;V;2;2013;10;V;1;2015;10;V;1;2014;11.75;V;1;2015;8.25;AC;2;2015;10;V;1;2014;10;V;2;2015;10.75;V;1;2014;8.4;NV;2;2015;7.7;NV;2;2015;8;NV;2;2015;11.5;V;1;2015;10 375;V;1;2015;9 454;NV;2;2015
12007338;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;1;2015;11;V;1;2014;10;V;2;2015;10;V;2;2014;10;V;1;2015;12.13;V;1;2014;10;V;2;2015;10 522;V;2;2015
12008132;1 125;NRA;1;2015;;;;;;;;;5.5;NV;2;2015;4.1;NRA;1;2015;10;V;2;2015;;;1;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;;;;;1;2015
12010824;10;V;2;2013;5;NV;2;2015;7.75;NV;2;2015;4;NRA;1;2015;3.2;NRA;1;2015;3.8;NRA;1;2015;5 625;NV;2;2015;10;V;2;2015;10;V;2;2015;4.3;NRA;1;2015;;;;;10;V;2;2014;;;;;;;1;2015
12010910;10;V;2;2013;7 875;AC;2;2015;10.5;V;1;2015;10.5;V;1;2015;11;V;1;2013;7;AC;2;2015;9 479;AC;2;2015;6;NV;2;2015;4.6;NRA;1;2015;5.25;NV;2;2015;10;V;2;2014;12.25;V;1;2014;5;NV;2;2015;7 183;NV;2;2015
12011050;7.75;AC;1;2013;11.4;V;1;2014;11 938;V;1;2013;10.75;V;1;2015;10.2;V;1;2014;8;AC;2;2015;10 006;V;2;2015;13.25;V;1;2014;10.8;V;1;2015;8 761;AC;2;2015;13;V;1;2015;12 625;V;1;2015;10;V;2;2015;11 406;V;2;2015
12011067;10;V;2;2013;10;V;2;2015;10.6;V;1;2014;11;V;1;2015;10;V;2;2014;3.2;NRA;1;2015;9 133;NV;2;2015;10;V;2;2014;12;V;1;2015;10;V;2;2014;10;V;2;2014;10;V;2;2015;11 375;V;1;2015;10 563;V;2;2015
12011098;7;AC;1;2013;.5;NRA;1;2015;9 625;NV;2;2015;.75;NRA;1;2015;10.05;V;1;2013;3.8;NRA;1;2015;5 288;NV;2;2015;11.25;V;1;2014;10;V;2;2015;7.2;AC;2;2015;12.5;V;1;2015;11;V;1;2015;10;V;2;2015;10 325;V;2;2015
12011101;10;V;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;1;2013;3 333;NV;2;2015;11;V;1;2014;2.8;NRA;1;2015;;;;;8.5;NV;2;2015;11.5;V;1;2015;;;;;;;1;2015
12011115;5.75;NV;2;2015;5;NV;2;2015;10 125;V;1;2015;5 625;NV;2;2015;10;V;2;2014;1.6;NRA;1;2015;6.35;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12011118;10;V;2;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 667;NV;2;2015;12.25;V;1;2014;10.6;V;1;2015;3.75;NRA;1;2015;9;NV;2;2015;11 375;V;1;2015;10;V;2;2015;9 496;NV;2;2015
12011128;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;10;V;1;2013;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12011130;7.25;AC;1;2012;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 208;NV;2;2015;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;;;;;;;;;;;1;2015
12011135;10;V;1;2013;2.75;NRA;1;2015;8.75;NV;2;2015;1.5;NRA;1;2015;11.7;V;1;2013;2.7;NRA;1;2015;6 233;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015
12011156;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;1;2015;10.5;V;1;2014;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1.75;NV;2;2015
12011178;7;AC;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.3;V;1;2014;0;NRA;1;2015;2 883;NV;2;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;;;;;1;2015
12011179;7;AC;1;2013;0;NRA;1;2015;10.1;V;1;2014;0;NRA;1;2015;10;V;2;2014;0;NRA;1;2015;4 517;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;1;2015
12011207;7;AC;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 167;NV;2;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;;;1;2015
12011212;7.9;AC;2;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 317;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;1;2015
12011233;10;V;2;2013;4;NRA;1;2015;11.6;V;1;2014;6;NV;2;2015;1.9;NRA;1;2015;5.6;NV;2;2015;6 517;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;1;2015
12011235;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;10;V;2;2014;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 667;NV;2;2015
12011361;10;V;1;2013;1;NRA;1;2015;8;NV;2;2015;1.75;NRA;1;2015;10;V;2;2015;.2;NRA;1;2015;5 158;NV;2;2015;14;V;1;2014;0;NRA;1;2015;1 177;NRA;1;2015;9.25;NV;2;2015;10;V;2;2014;5.25;NV;2;2015;6 613;NV;2;2015
12011373;10;V;1;2013;6 625;NV;2;2015;12.75;V;1;2015;2.75;NRA;1;2015;7.1;NV;2;2015;5.7;NV;2;2015;7 488;NV;2;2015;13.75;V;1;2014;10.4;V;1;2014;10;V;2;2014;12.5;V;1;2015;14.5;V;1;2015;8;AC;2;2015;11 525;V;2;2015
12011378;10;AC;1;2013;10.75;V;1;2015;8 875;NV;2;2015;10;V;1;2015;6;NV;2;2015;10;V;2;2014;9 271;NV;2;2015;10;V;1;2014;2;NRA;1;2015;2.65;NRA;1;2015;5.5;NV;2;2015;13.75;V;1;2014;7;NV;2;2015;6 817;NV;2;2015
12011382;10.4;V;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;3.4;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;;;;;1;2015
12011530;10;V;2;2013;10;V;2;2014;10.5;V;1;2015;8;AC;2;2015;10 025;V;1;2013;9;AC;2;2015;9 588;AC;2;2015;13 425;V;1;2014;13.8;V;1;2015;10.4;V;1;2015;15.25;V;1;2015;13.38;V;1;2014;10;V;2;2015;12 709;V;2;2015
12011539;10;V;2;2013;10;V;2;2015;10;V;2;2015;4.5;NRA;1;2015;10.2;V;1;2015;2.4;NRA;1;2015;7.85;NV;2;2015;11.5;V;1;2014;11;V;1;2015;10;V;2;2015;10 125;V;1;2015;10;V;1;2014;10;V;2;2015;10 438;V;2;2015
12011549;10;V;1;2012;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 667;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;1;2015
12011566;10.6;V;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 767;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;0;NRA;1;2015;;;;;;;1;2015
12011575;0;NRA;1;2015;;;;;10;V;1;2015;0;NRA;1;2015;10 875;V;1;2013;;;;;;;1;2015;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;;;;;0;NRA;1;2015;;;1;2015
12011583;10;V;2;2013;5;NV;2;2015;8.25;NV;2;2015;5.75;NV;2;2015;10.05;V;1;2013;7;NV;2;2015;7 675;NV;2;2015;10;V;1;2014;3.8;NRA;1;2015;6.25;NV;2;2015;9 375;NV;2;2015;14;V;1;2015;7.5;NV;2;2015;8 488;NV;2;2015
12011595;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2015;11.75;V;1;2014;8;NV;2;2015;10;V;2;2014;8;NV;2;2015;12;V;1;2014;7.75;NV;2;2015;9 583;NV;2;2015
12011598;8.3;AC;2;2013;2;NRA;1;2015;11 375;V;1;2015;3 375;NRA;1;2015;12.2;V;1;2013;1.7;NRA;1;2015;6 492;NV;2;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2015
12011600;9.55;AC;2;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 592;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;1;2015
12011618;10;V;2;2013;5.75;NV;2;2015;8 375;NV;2;2015;2;NRA;1;2015;10;V;2;2014;.4;NRA;1;2015;6 088;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;;;;;1;2015
12011628;10.9;V;1;2013;10;V;1;2015;8 625;AC;2;2015;10;V;2;2015;10;V;2;2014;9;AC;2;2015;9 754;AC;2;2015;13.5;V;1;2014;11.6;V;1;2015;8 625;AC;2;2015;14;V;1;2015;12;V;1;2015;10;V;2;2015;11 621;V;2;2015
12011635;10;V;2;2013;10;V;1;2015;10;V;2;2014;10;V;2;2015;10;V;2;2014;.2;NRA;1;2015;8 367;NV;2;2015;12;V;1;2014;10;V;2;2014;12;V;1;2015;12.25;V;1;2015;12;V;1;2014;10;V;2;2015;11 375;V;2;2015
12011644;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;1;2015;13;V;1;2014;10;V;2;2014;10;V;2;2014;13.25;V;1;2015;12;V;1;2014;10;V;1;2015;11 375;V;1;2015
12011662;;;;;;;;;10;V;2;2015;.75;NRA;1;2015;10;V;2;2015;;;;;;;1;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2015
12011664;8;AC;1;2013;10.75;V;1;2015;10.75;V;1;2015;8.25;AC;2;2015;10;V;2;2014;10;V;2;2014;9 625;AC;2;2015;0;NRA;1;2015;;;;;0;NRA;1;2015;;;;;;;;;;;;;;;1;2015
12011666;7.2;AC;2;2013;5.5;NV;2;2015;7.5;NV;2;2015;4.5;NRA;1;2015;7.9;NV;2;2015;5.8;NV;2;2015;6.4;NV;2;2015;12;V;1;2014;8.8;AC;1;2015;14 675;V;1;2015;12;V;1;2015;11;V;1;2015;14 125;V;1;2015;12.1;V;2;2015
12011667;;;;;0;NRA;1;2015;;;;;0;NRA;1;2015;;;;;;;;;;;1;2015;10.5;V;1;2015;10;V;2;2015;8 775;NV;2;2015;;;;;;;;;7.5;NV;2;2015;;;1;2015
12011668;10;V;1;2012;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 667;NV;2;2015;0;NRA;1;2015;;;;;0;NRA;1;2015;;;;;;;;;;;;;;;1;2015
12011692;;;;;;;;;;;;;0;NRA;1;2015;0;NRA;1;2015;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;;;;;1;2015
12011694;10.6;V;1;2012;0;NRA;1;2015;10 625;V;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;3 538;NV;2;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;;;;;1;2015
12011705;10;V;2;2013;10;V;2;2014;10;V;2;2013;9.5;AC;2;2015;10.7;V;1;2013;10;V;1;2015;10 033;V;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12011716;8;AC;1;2012;5.5;NV;2;2015;11 688;V;1;2013;11;V;1;2015;3.9;NRA;1;2015;10;V;1;2014;8 348;NV;2;2015;12.5;V;1;2014;10;V;2;2015;10;V;2;2014;9;AC;2;2015;10;V;2;2015;11.25;V;1;2014;10 458;V;2;2015
12011726;;;;;;;;;;;;;0;NRA;1;2015;;;;;;;;;;;1;2015;10;V;1;2014;10;V;2;2015;6 925;NV;2;2015;10 125;V;1;2015;10;V;2;2015;5.75;NV;2;2015;8.8;NV;2;2015
12011743;9;AC;2;2013;8.5;AC;2;2015;10 875;V;1;2015;12.25;V;1;2015;10;V;2;2014;9.5;AC;2;2015;10 021;V;2;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2015
12011780;7;AC;2;2013;7.5;NV;2;2015;8;NV;2;2015;5.25;NV;2;2015;10.05;V;1;2013;5.2;NV;2;2015;7 167;NV;2;2015;10;V;2;2014;7;AC;2;2015;7;AC;2;2015;10.5;V;1;2015;10.25;V;1;2015;10;V;1;2015;9 125;AC;2;2015
12011785;7;AC;1;2013;6.5;NV;2;2015;8.25;NV;2;2015;4;NRA;1;2015;10.05;V;1;2013;5;NV;2;2015;6.8;NV;2;2015;14;V;1;2014;6;NV;2;2015;2 775;NRA;1;2015;10;V;2;2014;8.5;NV;2;2015;6 875;NV;2;2015;8 025;NV;2;2015
12011786;10;V;1;2013;10;V;2;2015;10 875;V;1;2015;10;V;2;2015;10;V;2;2015;8.4;AC;2;2015;9 879;AC;2;2015;10;V;1;2014;10;V;2;2015;5.6;NV;2;2015;11.25;V;1;2015;12;V;1;2015;7;NV;2;2015;9 308;NV;2;2015
12011789;7;AC;1;2013;1;NRA;1;2015;10;V;1;2014;0;NRA;1;2015;1.3;NRA;1;2015;.2;NRA;1;2015;3.25;NV;2;2015;10;V;1;2014;10;V;2;2015;10;V;2;2015;11.25;V;1;2015;12;V;1;2014;10;V;1;2015;10 542;V;2;2015
12011806;10;V;1;2012;0;NRA;1;2015;13.25;V;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;3 875;NV;2;2015;10;V;1;2014;0;NRA;1;2015;0;NRA;1;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;;NV;2;2015
12011809;;;;;;;;;10;V;2;2015;0;NRA;1;2015;;;;;;;;;;;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12011836;16.5;V;1;2012;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;2.75;NV;2;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;;;;;1;2015
12011853;7;AC;2;2013;5.75;NV;2;2015;11.25;V;1;2013;6 375;NV;2;2015;10.25;V;1;2013;8.4;NV;2;2015;8 171;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
12011867;7;AC;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 167;NV;2;2015;10;V;1;2014;10;V;2;2015;7 825;NV;2;2015;10.75;V;1;2015;10;V;2;2015;8.5;NV;2;2015;9 513;NV;2;2015
12011872;10;V;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 667;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;1;2015
12011874;10;V;1;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 667;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015
12011898;1 375;NRA;1;2015;10;V;2;2014;10 625;V;1;2015;3 375;NRA;1;2015;10 063;V;1;2013;;;;;;;1;2015;;;;;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;1;2015
12011899;10;V;1;2013;8 375;NV;2;2015;7 375;NV;2;2015;6.75;NV;2;2015;3;NRA;1;2015;1.4;NRA;1;2015;6.15;NV;2;2015;10.25;V;1;2014;10;V;2;2015;7;;1;2015;9.75;NV;2;2015;10;V;2;2015;2 875;NRA;1;2015;8 313;NV;2;2015
12011925;10;V;2;2013;10;V;1;2015;15.5;V;1;2015;10;V;2;2015;12.4;V;1;2015;7;AC;2;2015;10 817;V;2;2015;10;V;2;2014;0;NRA;1;2015;;;;;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;;;1;2015
12011940;;;;;;;;;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015;14.75;V;1;2015;9.8;AC;2;2015;9.7;AC;2;2015;11 875;V;1;2015;13.75;V;1;2015;10;V;1;2015;11 646;V;2;2015
12011960;10;V;2;2013;10;V;2;2014;11.75;V;1;2015;13;V;1;2015;9;AC;2;2015;8.5;AC;2;2015;10 375;V;2;2015;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;;;;;1;2015
12012355;15.6;V;1;2012;;;;;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015;10;V;2;2015;10;V;2;2015;10;V;2;2014;10;V;1;2015;12.5;V;1;2014;10;V;2;2015;10 417;V;2;2015
12012359;7;AC;1;2013;8;AC;2;2015;15 375;V;1;2015;11.5;V;1;2015;10;V;1;2015;7;AC;2;2015;9 813;AC;2;2015;;;;;0;NRA;1;2015;;;;;;;;;;;;;;;;;;;1;2015
12012361;;;;;2 875;NRA;1;2015;;;;;6.5;NV;2;2015;10;V;2;2015;;;;;;;1;2015;15;V;1;2014;2;NRA;1;2015;2.9;NRA;1;2015;6.75;NV;2;2015;12;V;1;2015;5;NV;2;2015;7 275;NV;2;2015
12012403;10;V;1;2012;3.75;NRA;1;2015;10;V;1;2014;1.75;NRA;1;2015;8.2;NV;2;2015;.4;NRA;1;2015;5 683;NV;2;2015;12;V;1;2014;0;NRA;1;2015;;;;;;;;;0;NRA;1;2015;;;;;;;1;2015
12012443;7;AC;1;2013;10.8;V;1;2014;10;V;2;2013;8;NV;2;2015;11 675;V;1;2013;4.2;NRA;1;2015;8 613;NV;2;2015;13.75;V;1;2014;10;V;2;2015;5 225;NV;2;2015;13.75;V;1;2015;13.5;V;1;2015;8;NV;2;2015;10 704;NV;2;2015
12012449;7.5;AC;1;2013;10;V;2;2014;11 875;V;1;2015;10.25;V;1;2015;11.25;V;1;2014;6.2;NV;2;2015;9 513;NV;2;2015;10;V;2;2014;5.6;NV;2;2015;5;NV;2;2015;8.5;NV;2;2015;10;V;2;2015;10;V;2;2015;8 183;NV;2;2015
